,STT,Comp_code,Time,Total Assets,Total Debt,EPS,BVPS,ROA,ROE,DY,Price,DIV,Market Cap,DAR,SIZE
6574,8560,600919,12/31/2023,3403362.0,3144246.0,0.09,11.47,0.0108,0.1456,0.0749,6.275184631,0.47,122770,0.923864696,11.71806797
6575,8561,600919,9/30/2023,3336346.0,3083079.0,0.53,11.43,0.0113,0.1586,0.0,6.734801769,0.0,114427,0.924088509,11.64769234
6576,8562,600919,6/30/2023,3294583.0,3056280.0,0.58,12.3,0.011,0.1544,0.0,6.395141125,0.0,108557,0.927668236,11.59503066
6577,8563,600919,3/31/2023,3189227.0,2965817.0,0.51,11.94,0.007,0.096,0.0,6.141087055,0.0,103683,0.929948542,11.54909345
6578,8564,600919,12/31/2022,2980295.0,2764863.0,0.23,11.42,0.0102,0.1407,0.0768,6.386380196,0.491,107671,0.927714538,11.58683556
6579,8565,600919,9/30/2022,2922769.0,2709959.0,0.48,11.26,0.01,0.1374,0.0,6.456463814,0.0,109886,0.927188909,11.60719874
6580,8566,600919,6/30/2022,2870587.0,2664773.0,0.48,10.8,0.0101,0.1355,0.0,6.114805698,0.0,105160,0.928302469,11.56323828
6581,8567,600919,3/31/2022,2764874.0,2560868.0,0.39,10.7,0.0066,0.0876,0.0,5.614943981,0.0,104126,0.926215082,11.55335698
6582,8568,600919,12/31/2021,2618874.0,2420819.0,0.18,10.31,0.0087,0.1174,0.0832,4.790429115,0.4,86107,0.924373987,11.36334599
6583,8569,600919,9/30/2021,2582611.0,2388695.0,0.37,10.1,0.0081,0.1091,0.0,4.798674583,0.0,85959,0.924914747,11.36162572
6584,8570,600919,6/30/2021,2553295.0,2365327.0,0.35,9.71,0.0089,0.1169,0.0,5.85405302,0.0,104864,0.926382185,11.56041955
6585,8571,600919,3/31/2021,2504782.0,2317563.0,0.3,9.66,0.0055,0.073,0.0,5.065098286,0.0,95559,0.925255372,11.46749914
6586,8572,600919,12/31/2020,2337893.0,2155814.0,0.18,9.35,0.0072,0.0986,0.0732,4.267009258,0.316,80642,0.922118335,11.29777488
6587,8573,600919,9/30/2020,2265649.0,2100670.0,0.33,13.95,0.0073,0.1069,0.0,4.651171684,0.0,70191,0.927182454,11.15897538
6588,8574,600919,6/30/2020,2225458.0,2063883.0,0.34,10.21,0.0082,0.1259,0.0,4.239232063,0.0,65457,0.927396967,11.08914872
6589,8575,600919,3/31/2020,2197337.0,2055647.0,0.37,11.95,0.0054,0.0819,0.0,4.340320587,0.0,69382,0.935517401,11.14738275
6590,8576,601012,9/30/2024,155192.0,91867.0,-0.17,8.31,-0.0837,-0.174,0.0,15.96000004,0.0,132972,0.59195706,11.79789386
6591,8577,601012,6/30/2024,158963.0,94042.0,-0.38,8.5,-0.0048,-0.1357,0.0,13.85191917,0.0,106244,0.591596787,11.57349361
6592,8578,601012,3/31/2024,168288.0,99924.0,-0.31,8.99,-0.0488,-0.0539,0.0,19.27610016,0.0,147848,0.593767827,11.90394
6593,8579,601012,12/31/2023,163969.0,93257.0,-0.13,9.3,0.0753,0.142,0.0075,22.62545776,0.17,173537,0.568747751,12.06414611
6594,8580,601012,9/30/2023,164536.0,92722.0,0.33,9.44,0.0643,0.3274,0.0,26.95294952,0.0,206821,0.563536247,12.23960896
6595,8581,601012,6/30/2023,156760.0,87772.0,0.73,9.06,0.0499,0.2263,0.0,28.5041256,0.0,217362,0.559913243,12.28931945
6596,8582,601012,3/31/2023,143874.0,77952.0,0.48,8.69,0.0251,0.253,0.0,39.4840126,0.0,306369,0.541807415,12.63254554
6597,8583,601012,12/31/2022,139556.0,77301.0,0.5,8.2,0.056,0.321,0.0097,41.18969345,0.4,320401,0.553906675,12.67732862
6598,8584,601012,9/30/2022,146426.0,88036.0,0.59,7.63,0.065,0.2921,0.0,48.81164169,0.0,363237,0.601232022,12.80281079
6599,8585,601012,6/30/2022,127038.0,73571.0,0.51,7.04,0.0634,0.2158,0.0,62.53504181,0.0,504931,0.579125931,13.13217707
6600,8586,601012,3/31/2022,114466.0,63713.0,0.35,6.68,0.0577,0.1299,0.0,52.24728394,0.0,390761,0.556610697,12.8758514
6601,8587,601012,12/31/2021,97735.0,50148.0,0.2,6.26,0.072,0.2283,0.0031,56.29456329,0.186,466597,0.513101755,13.05322121
6602,8588,601012,9/30/2021,103743.0,57580.0,0.35,6.07,0.0799,0.2329,0.0,56.18367767,0.0,446460,0.555025399,13.00910509
6603,8589,601012,6/30/2021,97131.0,53595.0,0.32,5.73,0.079,0.2579,0.0,61.5407753,0.0,480887,0.551780585,13.08338759
6604,8590,601012,3/31/2021,93351.0,51353.0,0.34,5.54,0.0629,0.2493,0.0,43.27449036,0.0,331916,0.550106587,12.7126372
6605,8591,601012,12/31/2020,87635.0,52037.0,0.29,4.75,0.0995,0.2772,0.0048,44.81542206,0.128,347757,0.593792435,12.75925924
6606,8592,601012,9/30/2020,81569.0,47491.0,0.31,4.48,0.0867,0.2938,0.0,36.98783493,0.0,282925,0.582218735,12.55293712
6607,8593,601012,6/30/2020,67982.0,36176.0,0.31,4.2,0.0931,0.2684,0.0097,19.85097313,0.092,153634,0.532140861,11.94232843
6608,8594,601012,3/31/2020,63151.0,32869.0,0.25,3.99,0.0753,0.274,0.0,12.12010098,0.0,93697,0.520482653,11.44782145
6609,8595,601015,9/30/2024,20713.0,11670.0,-0.09,3.42,-0.0321,-0.1214,0.0,3.180000067,0.0,7149,0.563414281,8.874727766
6610,8596,601015,6/30/2024,21222.0,11905.0,-0.12,3.52,-0.0239,-0.0977,0.0,2.799999952,0.0,5719,0.56097446,8.651549244
6611,8597,601015,3/31/2024,21394.0,11797.0,-0.1,3.63,-0.0426,-0.0947,0.0,3.569999933,0.0,7292,0.551416285,8.894533136
6612,8598,601015,12/31/2023,20881.0,11049.0,-0.12,3.73,0.0112,-0.078,0.0,4.480000019,0.0,9150,0.529141325,9.121509158
6613,8599,601015,9/30/2023,21946.0,11934.0,-0.11,3.82,-0.0143,-0.0573,0.0,4.730000019,0.0,9661,0.543789301,9.175852442
6614,8600,601015,6/30/2023,21176.0,11010.0,-0.05,3.9,0.0048,0.0119,0.0,4.489999771,0.0,9028,0.519928221,9.108086138
6615,8601,601015,3/31/2023,21373.0,10324.0,0.03,4.32,-0.0262,0.0002,0.0,4.638235092,0.0,9743,0.483039349,9.184304357
6616,8602,601015,12/31/2022,21488.0,10422.0,0.02,4.32,-0.0095,-0.0954,0.0226,4.433176517,0.1,9273,0.485014892,9.134862231
6617,8603,601015,9/30/2022,20757.0,9718.0,-0.11,4.28,0.0372,0.0768,0.0,4.882352829,0.0,10172,0.468179409,9.227394127
6618,8604,601015,6/30/2022,20930.0,9642.0,0.09,4.37,0.0432,0.1068,0.0,5.761176586,0.0,11949,0.460678452,9.388402872
6619,8605,601015,3/31/2022,21731.0,10665.0,0.12,4.27,0.018,0.0836,0.0,6.044353008,0.0,12521,0.490773549,9.435162514
6620,8606,601015,12/31/2021,20728.0,9955.0,0.09,4.15,0.0509,0.1868,0.0,6.356823921,0.0,13235,0.480268236,9.490620115
6621,8607,601015,9/30/2021,19407.0,8860.0,0.18,4.06,0.0771,0.2441,0.0,7.909412384,0.0,16789,0.456536301,9.728479189
6622,8608,601015,6/30/2021,18517.0,9874.0,0.28,3.97,0.1101,0.3526,0.0,7.518070221,0.0,14587,0.533239726,9.587886
6623,8609,601015,3/31/2021,17445.0,9067.0,0.32,3.85,0.0983,0.1803,0.0,5.51095438,0.0,10789,0.519747779,9.286282376
6624,8610,601015,12/31/2020,19190.0,11629.0,0.21,3.46,0.0303,0.1077,0.0143,3.618387699,0.05,6829,0.605992705,8.828933529
6625,8611,601015,9/30/2020,16586.0,9321.0,0.05,3.37,-0.0061,-0.0402,0.0,2.334443331,0.0,4515,0.561979983,8.415160466
6626,8612,601015,6/30/2020,14902.0,7830.0,-0.02,3.3,-0.0056,-0.0489,0.0,2.217720985,0.0,4449,0.525432828,8.400434631
6627,8613,601015,3/31/2020,15041.0,7747.0,-0.04,3.42,0.0068,0.0125,0.0,2.040666819,0.0,4547,0.515058839,8.422222954
6628,8614,601016,9/30/2024,43897.0,25650.0,0.05,2.7,0.0396,0.1014,0.0,2.99000001,0.0,21300,0.584322391,9.966462352
6629,8615,601016,6/30/2024,42982.0,25075.0,0.07,2.65,0.0407,0.1012,0.0,2.99000001,0.0,19358,0.583383742,9.87086105
6630,8616,601016,3/31/2024,42973.0,24952.0,0.07,2.66,0.0334,0.0758,0.0,2.861099243,0.0,19036,0.58064366,9.854087202
6631,8617,601016,12/31/2023,42087.0,24505.0,0.05,2.59,0.0328,0.0742,0.0288,2.919488907,0.084,19424,0.582246299,9.874264694
6632,8618,601016,9/30/2023,41595.0,24381.0,0.05,2.54,0.045,0.1213,0.0,3.18224287,0.0,21173,0.586152182,9.960482064
6633,8619,601016,6/30/2023,42823.0,25895.0,0.07,2.49,0.038,0.1014,0.0,3.5617764,0.0,23763,0.60469841,10.07588503
6634,8620,601016,3/31/2023,43844.0,26832.0,0.06,2.5,0.0384,0.0929,0.0,3.646019936,0.0,25058,0.611987957,10.12894842
6635,8621,601016,12/31/2022,43770.0,27188.0,0.06,2.44,0.037,0.1019,0.0252,3.617535353,0.091,24670,0.621156043,10.11334321
6636,8622,601016,9/30/2022,40445.0,27508.0,0.06,2.42,0.0582,0.2042,0.0,3.718262434,0.0,22055,0.680133515,10.00129461
6637,8623,601016,6/30/2022,40621.0,28007.0,0.12,2.36,0.042,0.1472,0.0,4.0302248,0.0,24063,0.689470963,10.08843067
6638,8624,601016,3/31/2022,40792.0,28538.0,0.08,2.3,0.0337,0.057,0.0,3.897250414,0.0,23009,0.69959796,10.04364072
6639,8625,601016,12/31/2021,39820.0,28034.0,0.04,2.21,0.0289,0.0847,0.0101,5.396193981,0.055,32635,0.704018081,10.39314061
6640,8626,601016,9/30/2021,39439.0,28081.0,0.05,2.12,0.0416,0.1429,0.0,5.970787525,0.0,39553,0.712010954,10.58539682
6641,8627,601016,6/30/2021,39465.0,28246.0,0.08,2.09,0.045,0.1523,0.0,3.139451742,0.0,18749,0.715722792,9.838895697
6642,8628,601016,3/31/2021,34779.0,23886.0,0.08,2.02,0.0175,0.0337,0.0,3.642084837,0.0,21556,0.686793755,9.978409479
6643,8629,601016,12/31/2020,33084.0,22520.0,0.02,1.97,0.0268,0.0745,0.0156,2.669763088,0.044,17104,0.680691573,9.747067633
6644,8630,601016,9/30/2020,32296.0,21846.0,0.04,1.95,0.0398,0.1221,0.0,2.208322287,0.0,13813,0.676430518,9.533365457
6645,8631,601016,6/30/2020,27646.0,19427.0,0.06,1.81,0.032,0.0755,0.0,1.7386415,0.0,8810,0.702705636,9.083642719
6646,8632,601016,3/31/2020,24990.0,16842.0,0.03,1.78,0.0383,0.0853,0.0,1.722296834,0.0,8893,0.67394958,9.093019729
6647,8633,601018,9/30/2024,114657.0,30482.0,0.1,3.98,0.0291,0.0613,0.0,3.569999933,0.0,74705,0.265853807,11.2213023
6648,8634,601018,6/30/2024,111597.0,30168.0,0.05,3.88,0.0315,0.0615,0.0,3.400000095,0.0,66145,0.270329848,11.09960458
6649,8635,601018,3/31/2024,111613.0,29591.0,0.06,3.91,0.0154,0.0372,0.0,3.344485044,0.0,66729,0.265121446,11.10839492
6650,8636,601018,12/31/2023,112344.0,31631.0,0.03,3.85,0.0293,0.0988,0.0262,3.471243858,0.091,69258,0.281554867,11.14559394
6651,8637,601018,9/30/2023,113007.0,32980.0,0.09,3.82,0.035,0.0705,0.0,3.363986492,0.0,67118,0.291840328,11.11420754
6652,8638,601018,6/30/2023,110298.0,32810.0,0.06,3.73,0.0284,0.0576,0.0,3.276230097,0.0,65950,0.297466862,11.09665216
6653,8639,601018,3/31/2023,108915.0,31322.0,0.05,3.75,0.0148,0.0421,0.0,3.433243752,0.0,70425,0.287582059,11.16230359
6654,8640,601018,12/31/2022,109143.0,32487.0,0.04,3.71,0.0331,0.0752,0.0256,3.404712915,0.087,69647,0.29765537,11.15119491
6655,8641,601018,9/30/2022,105504.0,30425.0,0.07,3.64,0.0429,0.0958,0.0,3.471285343,0.0,70619,0.288377692,11.16505451
6656,8642,601018,6/30/2022,97049.0,37082.0,0.08,3.52,0.0356,0.0783,0.0,3.709044695,0.0,61649,0.382095642,11.02921229
6657,8643,601018,3/31/2022,95547.0,35440.0,0.07,3.53,0.0153,0.0677,0.0,3.642253399,0.0,62123,0.370916931,11.03687157
6658,8644,601018,12/31/2021,94962.0,36088.0,0.06,3.46,0.0397,0.091,0.0244,3.6980021,0.09,62755,0.380025694,11.04699354
6659,8645,601018,9/30/2021,95682.0,37683.0,0.07,3.4,0.0396,0.094,0.0,3.670127869,0.0,62439,0.393835831,11.04194536
6660,8646,601018,6/30/2021,94530.0,37835.0,0.07,3.33,0.0375,0.0808,0.0,3.658977985,0.0,62439,0.400243309,11.04194536
6661,8647,601018,3/31/2021,90335.0,33697.0,0.07,3.32,0.0147,0.0351,0.0,3.740895271,0.0,65917,0.373022638,11.09615165
6662,8648,601018,12/31/2020,88867.0,31290.0,0.03,3.4,0.0553,0.121,0.023,3.604366541,0.082,61965,0.352099204,11.03432499
6663,8649,601018,9/30/2020,83078.0,27632.0,0.1,3.28,0.0417,0.11,0.0,3.467837095,0.0,58962,0.332603096,10.98464845
6664,8650,601018,6/30/2020,74181.0,29546.0,0.09,3.12,0.0245,0.0521,0.0,3.13365984,0.0,47027,0.39829606,10.75847718
6665,8651,601018,3/31/2020,75350.0,30278.0,0.04,3.14,0.0179,0.0413,0.0,3.115905285,0.0,46764,0.401831453,10.75286896
6666,8671,601020,9/30/2024,5420.0,1493.0,0.05,3.98,0.0608,0.1168,0.0,11.86999989,0.0,10635,0.275461255,9.271905728
6667,8672,601020,6/30/2024,5471.0,1566.0,0.09,3.97,0.0317,0.0551,0.0,12.76909351,0.0,10496,0.28623652,9.258749511
6668,8673,601020,3/31/2024,5352.0,1814.0,0.05,3.7,-0.0415,-0.0742,0.0,8.728872299,0.0,6889,0.338938714,8.837681216
6669,8674,601020,12/31/2023,5420.0,1916.0,-0.05,3.68,0.0294,0.0457,0.0028,10.27513027,0.029,8109,0.353505535,9.000729835
6670,8675,601020,9/30/2023,5269.0,1588.0,0.06,3.85,0.0409,0.0671,0.0,9.107954979,0.0,7188,0.301385462,8.880168248
6671,8676,601020,6/30/2023,5272.0,1696.0,0.08,3.75,0.0258,0.0132,0.0,8.409645081,0.0,6763,0.321699545,8.819221858
6672,8677,601020,3/31/2023,5305.0,1794.0,0.02,3.66,-0.0124,-0.0327,0.0,10.18962193,0.0,8199,0.338171536,9.011767475
6673,8678,601020,12/31/2022,5320.0,1834.0,0.01,3.62,0.0116,0.142,0.0,8.194450378,0.0,6467,0.344736842,8.774467601
6674,8679,601020,9/30/2022,5495.0,1801.0,0.11,3.77,0.0271,0.0484,0.0,9.120779991,0.0,7175,0.327752502,8.878358041
6675,8680,601020,6/30/2022,5068.0,1606.0,0.07,3.56,0.0051,-0.0081,0.0,10.8309269,0.0,8480,0.316890292,9.045465729
6676,8681,601020,3/31/2022,4901.0,1605.0,-0.01,3.42,0.0212,-0.0154,0.0,11.52211189,0.0,9419,0.327484187,9.150484205
6677,8682,601020,12/31/2021,5002.0,1668.0,0.0,3.45,0.0565,0.0978,0.0,9.363051414,0.0,7530,0.333466613,8.926650321
6678,8683,601020,9/30/2021,4860.0,1525.0,0.11,3.45,0.0276,0.0515,0.0,9.306046486,0.0,7275,0.313786008,8.892199092
6679,8684,601020,6/30/2021,4770.0,1524.0,0.06,3.34,0.0177,0.0318,0.0,5.023554802,0.0,3855,0.319496855,8.257126286
6680,8685,601020,3/31/2021,4816.0,1594.0,0.04,3.29,0.0368,-0.0108,0.0,6.006888866,0.0,4613,0.330980066,8.436633684
6681,8686,601020,12/31/2020,4915.0,1737.0,0.01,3.24,0.028,0.0481,0.0,7.80254221,0.0,6034,0.353407935,8.70516542
6682,8687,601020,9/30/2020,4884.0,1703.0,0.07,3.22,0.0121,0.0256,0.0,7.845295906,0.0,5984,0.348689599,8.69684452
6683,8688,601020,6/30/2020,4762.0,1869.0,0.02,3.01,0.0102,0.0014,0.0,5.42971468,0.0,4089,0.39248215,8.31605572
6684,8689,601020,3/31/2020,4519.0,1709.0,0.0,2.97,0.0512,0.0615,0.0,5.686236858,0.0,4139,0.378181013,8.328209492
6685,8690,601021,9/30/2024,42866.0,25150.0,1.28,18.29,0.0388,0.1337,0.0,58.79999924,0.0,60377,0.58671208,11.00836352
6686,8691,601021,6/30/2024,42306.0,25892.0,0.56,16.8,0.0536,0.2006,0.0,55.62424088,0.0,55040,0.612017208,10.91581547
6687,8692,601021,3/31/2024,43271.0,26730.0,0.83,16.95,-0.0252,-0.105,0.0,54.64664078,0.0,54045,0.617734742,10.89757231
6688,8693,601021,12/31/2023,44238.0,28488.0,-0.43,16.12,0.1139,0.4807,0.0141,49.57104111,0.7,49026,0.643971246,10.80010605
6689,8694,601021,9/30/2023,45637.0,29396.0,1.87,16.54,0.0416,0.1358,0.0,54.02453232,0.0,53430,0.644126476,10.88612766
6690,8695,601021,6/30/2023,43819.0,29454.0,0.5,14.93,0.033,0.1024,0.0,56.18709564,0.0,56126,0.672174171,10.93535444
