,Comp_code,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Price,Time,SIZE
29,ADC,2022,4,1694.144455,18200.08038,0.086026114,0.188842846,4.536829655,0.56284553,0.824172184,0.1,1.519,59669040000,1.64E+11,15.19,12/31/2022,24.81207913
30,ADC,2021,1,639.1413513,20604.32101,0.092120528,0.210040748,6.149156099,0.475725821,1.223044428,0.063492064,0.862857143,77112000000,1.2E+11,13.59,3/31/2021,25.06852475
31,ADC,2021,2,394.0370888,15089.90507,0.095382824,0.211661208,6.913295723,0.491251741,1.491063058,0.071111111,1.220266666,89503560000,1.18E+11,17.16,6/30/2021,25.21754424
32,ADC,2021,3,322.2566831,15412.16175,0.079568352,0.167973859,11.19234349,0.58375277,1.901096061,0.054607509,1.044095563,1.17E+11,1.47E+11,19.12,9/30/2021,25.48543977
33,ADC,2021,4,1405.933215,16816.18971,0.073909565,0.159285622,8.307915127,0.534480748,1.290423121,0.073732719,1.209953917,86321211200,1.44E+11,16.41,12/31/2021,25.18134119
34,ADC,2020,1,593.7814624,18725.27214,0.087576394,0.194884626,3.638510429,0.469431609,0.678227793,0.118110236,0.837401575,38862000000,1.08E+11,7.09,3/31/2020,24.38328275
35,ADC,2020,2,379.4578029,17704.72994,0.083339153,0.186906227,4.047285752,0.546918438,0.779452725,0.108695652,0.940217392,42228000000,1.2E+11,8.65,6/30/2020,24.46634935
36,ADC,2020,3,1246.67509,18951.40503,0.077157327,0.177950858,6.938046484,0.652145932,1.20835368,0.065502183,0.536462882,70074000000,1.67E+11,8.19,9/30/2020,24.97281766
37,ADC,2020,4,1832.869163,20773.6019,0.092888015,0.204000422,5.937491234,0.539040915,1.155312406,0.066666667,0.642666667,73440000000,1.38E+11,9.64,12/31/2020,25.01973458
38,ALT,2024,1,-574.5723393,37844.87585,0.009813566,0.01418889,27.08028191,0.370872014,0.393712482,0.067114094,0.908053692,85476964100,3.45E+11,13.53,3/31/2024,25.17151275
39,ALT,2024,2,213.4239171,38083.28831,0.00287847,0.004381771,78.827951,0.386343285,0.349234549,0.07518797,0.960902255,76298229700,3.56E+11,12.78,6/30/2024,25.05791557
40,ALT,2024,3,-152.2808293,37018.08177,-0.001939476,-0.003160926,-102.6253659,0.446123319,0.332270053,0.081300813,1.130081301,70561520700,3.83E+11,13.9,9/30/2024,24.9797508
41,ALT,2023,1,387.5643483,38608.40059,0.028135512,0.038912043,9.278820923,0.286281354,0.357435164,0.072463768,0.952898551,79166584200,3.1E+11,13.15,3/31/2023,25.09482013
42,ALT,2023,2,594.9178761,39173.38052,0.035150564,0.048766476,7.555241023,0.244727612,0.362491054,0.070422535,0.876760563,81461267800,2.98E+11,12.45,6/30/2023,25.1233935
43,ALT,2023,3,136.2944591,39371.0141,0.028345565,0.039215377,8.607098003,0.272359086,0.332732095,0.076335878,1.054198474,75150887900,3.1E+11,13.81,9/30/2023,25.04276377
44,ALT,2023,4,393.575842,38444.43673,0.021968546,0.031920593,12.17717727,0.33396335,0.387572332,0.067114094,0.838926175,85476964100,3.34E+11,12.5,12/31/2023,25.17151275
45,ALT,2022,1,217.1781147,37691.7422,0.00904536,0.012052,45.44514393,0.230515063,0.549191913,0.048309179,0.867632849,1.19E+11,2.81E+11,17.96,3/31/2022,25.50238933
46,ALT,2022,2,202.42913,37894.15514,0.01579427,0.020886099,24.53853288,0.23335064,0.511952303,0.051546392,0.856185568,1.11E+11,2.84E+11,16.61,6/30/2022,25.43279604
47,ALT,2022,3,495.0147374,38389.16988,0.017137868,0.022640684,17.84702,0.28041016,0.398549905,0.065359477,1.092810457,87771647700,3.06E+11,16.72,9/30/2022,25.19800437
48,ALT,2022,4,403.2229494,38220.83625,0.032034011,0.043441493,8.216249851,0.303724579,0.353210482,0.074074074,0.928888889,77445571500,3.14E+11,12.54,12/31/2022,25.07284122
49,ALT,2021,1,535.2774158,38019.30373,0.042027719,0.055735108,7.099892185,0.269049372,0.384015449,0.047945206,0.512054795,83755951400,2.98E+11,10.68,3/31/2021,25.15117307
50,ALT,2021,2,-132.8892541,37659.87706,0.049755558,0.067686485,5.707908952,0.256217539,0.382369809,0.048611111,0.449166667,82608609600,2.9E+11,9.24,6/30/2021,25.13737974
51,ALT,2021,3,428.2784291,38340.19507,0.03089621,0.042549962,12.49703454,0.283092255,0.524253984,0.034825871,0.375771144,1.15E+11,3.07E+11,10.79,9/30/2021,25.46819797
52,ALT,2021,4,-56.7750109,37474.56409,0.018489767,0.024543022,19.42223298,0.224484926,0.474988847,0,0,1.02E+11,2.78E+11,17.62,12/31/2021,25.34823865
53,ALT,2020,1,-788.3380027,36751.87375,0.010199828,0.011832577,29.0668589,0.140665892,0.348281562,0.0546875,0.5096875,73429875200,2.45E+11,9.32,3/31/2020,25.01959671
54,ALT,2020,2,-599.6405275,36152.23323,-0.010102364,-0.011796407,-28.70791053,0.169430313,0.345760106,0.056,0.53424,71708862500,2.5E+11,9.54,6/30/2020,24.99588018
55,ALT,2020,3,1343.310544,36227.74376,0.003807333,0.004594212,72.47523782,0.246243115,0.336758482,0.057377049,0.534754099,69987849800,2.76E+11,9.32,9/30/2020,24.97158749
56,ALT,2020,4,778.7674731,37278.90965,0.015460573,0.019623312,17.88153538,0.286393623,0.327262791,0.057377049,0.484262295,69987849800,3E+11,8.44,12/31/2020,24.97158749
57,AMC,2024,1,512.8444284,18475.30315,0.086677351,0.13308862,7.098834624,0.298347517,0.90390939,0.077844311,1.261856288,47595000000,75043722128,16.21,3/31/2024,24.58599355
58,AMC,2024,2,569.3213404,17466.15198,0.081139116,0.126842205,7.376815734,0.417191215,0.956135044,0.077844311,1.346706587,47595000000,85411432470,17.3,6/30/2024,24.58599355
59,AMC,2024,3,617.7889965,18083.94098,0.075448625,0.120766891,7.361706578,0.424807169,0.884762896,0.08125,1.356875,45600000000,89603397365,16.7,9/30/2024,24.54317355
60,AMC,2023,1,417.8185467,17951.66941,0.071635545,0.112566954,10.89968988,0.310706137,1.192089689,0.070093458,1.538551401,60990000000,74224159737,21.95,3/31/2023,24.83397575
61,AMC,2023,2,657.9707323,16779.83875,0.067413654,0.104331785,9.838119535,0.376887111,1.066756378,0.083798883,1.556145252,51015000000,76747795303,18.57,6/30/2023,24.65538554
62,AMC,2023,3,708.2293228,17488.06807,0.068251768,0.104757093,9.634377804,0.371322592,1.006400474,0.085227273,1.38153409,50160000000,79279123712,16.21,9/30/2023,24.63848373
63,AMC,2023,4,473.4543256,17962.45872,0.084006502,0.127247552,8.235885512,0.346522619,1.035492985,0.080645161,1.28467742,53010000000,78335288000,15.93,12/31/2023,24.69374641
64,AMC,2022,1,671.8184491,18341.96153,0.083169009,0.142990662,9.626946764,0.352928312,1.308475103,0.083333333,1.682499999,68400000000,80786397123,20.19,3/31/2022,24.94863866
65,AMC,2022,2,801.8759491,16790.18675,0.088276258,0.146047608,9.006892997,0.412969617,1.369847778,0.086956522,1.992173912,65550000000,81515426857,22.91,6/30/2022,24.90607905
66,AMC,2022,3,700.8911649,17491.07791,0.093658398,0.154107731,8.30813842,0.390827819,1.286370121,0.088888889,1.812444445,64125000000,81831662110,20.39,9/30/2022,24.88410014
67,AMC,2022,4,42.77295228,17533.85086,0.078806391,0.125971986,9.696221811,0.332605171,1.226199548,0.093023256,1.816744186,61275000000,74875430215,19.53,12/31/2022,24.83863777
68,AMC,2021,1,662.691973,18221.5907,0.088476079,0.171455874,6.469825052,0.4267666,1.042719064,0.105263158,1.776842105,54150000000,90594046847,16.88,3/31/2021,24.71502381
69,AMC,2021,2,741.2784221,16590.2377,0.093436985,0.178153048,7.29794177,0.494091672,1.356219266,0.088888889,1.367111111,64125000000,93459970524,15.38,6/30/2021,24.88410014
70,AMC,2021,3,546.3030407,17136.54074,0.083735367,0.152913363,9.408585655,0.404153084,1.458870864,0.08,1.5896,71250000000,81965920736,19.87,9/30/2021,24.98946066
71,AMC,2021,4,533.6023439,17670.14308,0.078119278,0.141012963,10.46751219,0.411024487,1.471408572,0.076923077,1.479230769,74100000000,85504247036,19.23,12/31/2021,25.02868137
72,AMC,2020,1,399.6646112,17708.94857,0.086706825,0.16903021,6.09330194,0.456156105,0.976907236,0.115606936,1.336416185,49305000000,92803291262,11.56,3/31/2020,24.62129133
73,AMC,2020,2,594.9273856,15879.80807,0.082749948,0.160170255,6.107793898,0.527061551,1.039055379,0.121212121,1.585454545,47025000000,95694171438,13.08,6/30/2020,24.57394521
74,AMC,2020,3,972.2165726,16852.02465,0.081845474,0.159956283,6.754606608,0.501623877,1.085922931,0.109289618,1.36284153,52155000000,96369525054,12.47,9/30/2020,24.67748589
75,AMC,2020,4,706.87408,17558.89873,0.080964616,0.153359449,7.667327311,0.477264174,1.167499188,0.097560976,1.410731707,58425000000,95732603127,14.46,12/31/2020,24.79100972
95,API,2024,1,-140.0352504,10642.54186,-0.028127925,-0.070284146,-9.968362206,0.589899577,0.723511366,0,0,6.47E+11,2.24E+12,5.2,3/31/2024,27.19561213
96,API,2024,2,-149.0823788,10493.45948,-0.028204066,-0.069799918,-10.49805666,0.57359692,0.752849908,0,0,6.64E+11,2.13E+12,7.3,6/30/2024,27.22154799
97,API,2024,3,-79.17744867,10414.28203,-0.023843463,-0.058753522,-12.35878074,0.576395937,0.73936926,0,0,6.47E+11,2.13E+12,9.2,9/30/2024,27.19561213
98,API,2023,1,52.58901362,11499.24573,0.030446126,0.083099191,6.836994895,0.587229807,0.54786202,0,0,5.3E+11,2.4E+12,8.5,3/31/2023,26.99614284
99,API,2023,2,-169.0059916,11330.23974,0.024310437,0.06399122,8.320653751,0.591855455,0.529556315,0,0,5.05E+11,2.39E+12,7.6,6/30/2023,26.94782427
100,API,2023,3,-208.6588713,11121.58087,0.011607266,0.029292249,16.84141998,0.585511267,0.503525539,0,0,4.71E+11,2.31E+12,6,9/30/2023,26.87812393
101,API,2023,4,-254.7437287,10782.57711,-0.023167927,-0.059748313,-6.776296016,0.590777433,0.417339932,0,0,3.78E+11,2.29E+12,5.7,12/31/2023,26.65816003
102,API,2022,1,1259.834771,23273.15415,0.082923814,0.321746223,5.668716149,0.664942175,1.564033812,0,0,1.39E+12,2.67E+12,32.09,3/31/2022,27.96032486
103,API,2022,2,31.35429043,10610.06374,0.080956965,0.277021346,4.364143182,0.654453531,1.11215166,0,0,9.92E+11,2.59E+12,15.68,6/30/2022,27.62298894
104,API,2022,3,179.9247845,10789.98853,0.072655843,0.220162081,3.7601261,0.654244618,0.815570839,0,0,7.4E+11,2.65E+12,15.2,9/30/2022,27.32991602
105,API,2022,4,657.5893788,11446.65672,0.044992795,0.132367223,8.016096842,0.611339175,0.987187812,0,0,9.5E+11,2.54E+12,8.6,12/31/2022,27.57972782
106,API,2021,1,481.2300392,15547.66546,0.022392595,0.115796708,10.08924249,0.79478929,1.144866414,0.016853933,0.180337079,6.3E+11,2.7E+12,10.7,3/31/2021,27.16898566
107,API,2021,2,320.5745038,15568.74993,0.020545134,0.104590835,29.65899027,0.798278103,3.083099171,0.00625,0.0584375,1.7E+12,2.75E+12,9.35,6/30/2021,28.16164937
108,API,2021,3,1139.191244,16034.94464,0.030541387,0.153601819,25.1513008,0.797338782,3.804191493,0.004918033,0.099934426,2.33E+12,2.95E+12,20.32,9/30/2021,28.47688938
109,API,2021,4,3389.526661,22013.31938,0.06960722,0.291535131,10.78872309,0.703494976,2.780135014,0.004901961,0.169313726,2.34E+12,2.85E+12,34.54,12/31/2021,28.48117205
110,API,2020,1,331.8795654,14255.14613,0.014043403,0.070378726,9.420445546,0.810394106,0.631350946,0,0,3.19E+11,2.66E+12,3.67,3/31/2020,26.48845694
111,API,2020,2,466.4335536,14721.61758,0.023987333,0.123552509,5.6588485,0.810663453,0.665687717,0,0,3.47E+11,2.75E+12,4.07,6/30/2020,26.57259062
112,API,2020,3,407.439757,15129.05237,0.032569716,0.168208326,7.725137325,0.806715958,1.249252071,0,0,6.73E+11,2.79E+12,4.33,9/30/2020,27.23501117
113,API,2020,4,409.1519963,15066.43542,0.019071973,0.099833085,17.77063315,0.813678388,1.665954773,0,0,8.89E+11,2.91E+12,6.32,12/31/2020,27.51336307
133,ARM,2024,1,440.9791928,12465.99026,0.026771353,0.122689287,24.74083122,0.76979389,2.944010001,0.027247956,0.765395095,1.14E+11,1.68E+11,28.09,3/31/2024,25.45946429
134,ARM,2024,2,356.274553,11663.36348,0.023972425,0.106978404,19.67511605,0.756207976,2.186333302,0.039215686,1.60392157,79337716500,1.49E+11,40.9,6/30/2024,25.09697947
135,ARM,2024,3,380.4296417,12043.79312,0.01795679,0.080804161,25.75843018,0.781263088,2.084061038,0.039840638,1.11553785,78093203300,1.71E+11,28,9/30/2024,25.08116886
136,ARM,2023,1,252.5474346,11725.06423,0.022677348,0.078360338,33.05584077,0.710161079,2.507448952,0.034013605,1.453061223,91471720200,1.26E+11,42.72,3/31/2023,25.23929569
137,ARM,2023,2,543.5990149,11565.08764,0.029129071,0.109575167,20.7322793,0.782695586,2.256792237,0.038314176,1.091187738,81204486300,1.66E+11,28.48,6/30/2023,25.12023633
138,ARM,2023,3,702.044724,12267.13236,0.038165657,0.151204374,13.72495372,0.773898929,1.989054922,0.040983607,0.865573771,75915305200,1.69E+11,21.12,9/30/2023,25.05288415
139,ARM,2023,4,-203.245123,12025.01107,0.026307708,0.106910811,21.25677909,0.798966705,2.220372176,0.037453184,1.095505617,83071256100,1.87E+11,29.25,12/31/2023,25.14296458
140,ARM,2022,1,126.0182102,11758.9258,0.015451094,0.053217079,73.76963866,0.622079563,3.826880174,0.02,0.9302,1.4E+11,96807005686,46.51,3/31/2022,25.66490826
141,ARM,2022,2,174.0966617,11009.91192,0.020853038,0.069276975,50.19927293,0.704253667,3.605841743,0.022670025,0.948967255,1.24E+11,1.16E+11,41.86,6/30/2022,25.5435474
142,ARM,2022,3,183.1673956,11193.07932,0,0,51.7896112,0.725693852,4.467045982,0.018,0.67824,1.56E+11,1.27E+11,37.68,9/30/2022,25.77312184
143,ARM,2022,4,279.5925986,11472.51679,0.019827777,0.065843926,58.99939093,0.701181103,3.922417445,0.011111111,0.527333333,1.4E+11,1.19E+11,47.46,12/31/2022,25.66490826
144,ARM,2021,1,129.9746802,11832.32494,0.005302131,0.027536162,152.2291366,0.775711051,4.056683726,0.01875,0.5175,1.49E+11,1.64E+11,27.6,3/31/2021,25.72721214
145,ARM,2021,2,-6.744391301,11197.41413,0.014498948,0.07177368,54.51814098,0.742277971,4.018785004,0.02,0.8832,1.4E+11,1.35E+11,44.16,6/30/2021,25.66490826
146,ARM,2021,3,8.570912386,11205.98505,0.010856363,0.049227039,88.4409695,0.7499521,4.461901367,0.018,0.83718,1.56E+11,1.39E+11,46.51,9/30/2021,25.77312184
147,ARM,2021,4,482.1623234,11694.988,0.012319997,0.053066221,80.54082711,0.696739692,4.275335724,0,0,1.56E+11,1.2E+11,46.51,12/31/2021,25.77312184
148,ARM,2020,1,446.6381747,16266.57897,0.033348783,0.174975597,7.445597292,0.76303546,1.254105122,0.06372549,1.348431373,52891896000,1.78E+11,21.16,3/31/2020,24.69151597
149,ARM,2020,2,-516.8435713,11000.16722,0.017711897,0.080811486,14.97714322,0.794804291,1.399978718,0.084415584,1.611493506,47913758200,1.67E+11,19.09,6/30/2020,24.59266853
150,ARM,2020,3,268.6353916,11268.80261,0.01289257,0.059264726,55.44895991,0.824557451,3.593993204,0.032098765,0.413432098,1.26E+11,2E+11,12.88,9/30/2020,25.55954774
151,ARM,2020,4,433.5476442,11702.35026,0.009790798,0.044378727,71.74403437,0.826074133,3.418116799,0,0,1.24E+11,2.09E+11,46,12/31/2020,25.5435474
152,ATS,2024,1,0.659324,12416.13085,0.004058385,0.004629949,257.7197219,0.123526865,1.191997747,0,0,51800000000,49581049588,8.3,3/31/2024,24.67065599
153,ATS,2024,2,16.89377771,12433.02462,0.003642955,0.004202443,287.4716661,0.148083391,1.206464272,0,0,52500000000,51079631187,12.1,6/30/2024,24.68407901
154,ATS,2024,3,18.72530657,12451.74993,0.003580631,0.004097333,314.1804922,0.093202273,1.284959953,0,0,56000000000,48060469808,19.9,9/30/2024,24.74861753
155,ATS,2023,1,9.197067714,12358.70412,0.00535195,0.005983828,162.6478506,0.107138561,0.970975588,0,0,42000000000,48445887062,11.9,3/31/2023,24.46093546
156,ATS,2023,2,22.14144886,12380.84557,0.006879008,0.007717138,117.4802372,0.109396726,0.904623189,0,0,39200000000,48655737945,13.5,6/30/2023,24.39194258
157,ATS,2023,3,19.97822114,12400.82379,0.005324705,0.0059881,267.2539456,0.122623784,1.596668119,0,0,69300000000,49468953517,10.8,9/30/2023,24.96171074
158,ATS,2023,4,14.64773257,12415.47152,0.004682181,0.005327238,115.2135379,0.137750789,0.612139457,0,0,26600000000,50396277286,19.8,12/31/2023,24.00417705
159,ATS,2022,1,165.92204,12281.05441,0.013590642,0.017837306,71.42985797,0.161135638,1.245821367,0,0,53550000000,51240334447,23,3/31/2022,24.70388163
160,ATS,2022,2,0.585291143,12285.00618,0.012404039,0.015601074,84.82263309,0.097222175,1.302400647,0,0,56000000000,47628021445,17,6/30/2022,24.74861753
161,ATS,2022,3,41.226566,12326.23358,0.012845931,0.015471326,68.49130434,0.114128615,1.046548397,0,0,45150000000,48699865782,15.5,9/30/2022,24.53325612
162,ATS,2022,4,22.77010114,12349.50705,0.015064974,0.018882471,51.51332227,0.103706715,0.963601215,0,0,41650000000,48222511127,12.9,12/31/2022,24.45256721
163,ATS,2021,1,1.561288571,11929.09049,0.001770173,0.002236082,1238.79602,0.225850705,2.816643904,0,0,1.18E+11,53932512702,34,3/31/2021,25.49395046
164,ATS,2021,2,26.15253286,11955.24302,-0.00903961,-0.011601636,-240.1126677,0.244392559,2.810482392,0,0,1.18E+11,55377102308,33.6,6/30/2021,25.49395046
165,ATS,2021,3,41.51038914,11994.02405,-0.008206996,-0.010702789,-256.256482,0.254801878,2.743032685,0.009118541,0.306382978,1.15E+11,56332783153,33.6,9/30/2021,25.46819797
166,ATS,2021,4,-19.38882,12118.49885,0.039689035,0.053038143,36.22516038,0.284019132,1.906176688,0.012987013,0.393506494,80850000000,57697632577,30.3,12/31/2021,25.11586142
167,ATS,2020,1,17.27915571,12057.48216,0.029360002,0.035975894,60.42376228,0.177045476,2.189511844,0.011363636,0.372727274,92400000000,51280096661,32.8,3/31/2020,25.24939282
168,ATS,2020,2,193.2099503,12227.83497,0.007428753,0.009166732,236.698652,0.195045215,2.15900853,0.011363636,0.303409092,92400000000,53167486166,26.7,6/30/2020,25.24939282
169,ATS,2020,3,29.96307743,12257.79805,0.008817048,0.010970878,254.1363939,0.206161647,2.773744507,0.008823529,0.232941176,1.19E+11,54044117387,26.4,9/30/2020,25.50238933
170,ATS,2020,4,-197.6112069,11927.5292,0.002587431,0.003234568,789.4202473,0.206173626,2.565493615,0,0,1.07E+11,53368047717,36.9,12/31/2020,25.39609467
171,BAX,2024,1,706.7276317,25707.5934,0.045141654,0.154009846,10.51543525,0.710258998,1.641538333,0.059241706,2.340047395,3.46E+11,7.28E+11,39.5,3/31/2024,26.56970461
172,BAX,2024,2,1076.883267,26765.39616,0,0,11.71288217,0.696606204,1.401062767,0.066666667,2.646000001,3.08E+11,7.23E+11,39.69,6/30/2024,26.45336562
173,BAX,2024,3,698.0047844,26963.40095,0.040936112,0.137339681,11.358922,0.691337484,1.520579696,0.06097561,2.235975611,3.36E+11,7.16E+11,36.67,9/30/2024,26.540377
174,BAX,2023,1,201.6687032,29383.32345,0.022863828,0.073095105,24.93838058,0.688839227,1.834373845,0.046382189,2.333024117,4.42E+11,7.74E+11,50.3,3/31/2023,26.81457572
175,BAX,2023,2,1888.42835,26271.7518,0.032305373,0.104247309,17.42894617,0.707149751,1.998344092,0.047619048,2.399523809,4.31E+11,7.36E+11,50.39,6/30/2023,26.78937393
176,BAX,2023,3,290.1104446,26561.86224,0.024358814,0.079644673,18.95033468,0.700793219,1.592508824,0.059101655,2.664893615,3.47E+11,7.28E+11,45.09,9/30/2023,26.57259062
177,BAX,2023,4,1127.881767,25689.74401,0,0,11.8298016,0.709372227,1.615430655,0.060240964,2.317469881,3.4E+11,7.25E+11,38.47,12/31/2023,26.55221145
178,BAX,2022,1,5925.568073,32928.8582,0.121064795,0.465707129,6.369274736,0.664962528,2.429479927,0.0625,3.946875,6.56E+11,8.06E+11,63.15,3/31/2022,27.20942663
179,BAX,2022,2,1037.525224,28966.38342,0.113539871,0.398553267,6.458724097,0.694649165,2.52361501,0.068399453,4.67373461,5.99E+11,7.78E+11,68.33,6/30/2022,27.11852744
180,BAX,2022,3,1070.190209,30036.57363,0.118766775,0.386836535,6.063512626,0.684485803,2.333821456,0.071326676,4.616262484,5.75E+11,7.81E+11,64.72,9/30/2022,27.07763588
181,BAX,2022,4,-148.0569472,29888.51669,0.081019523,0.274267432,7.850123207,0.680776856,2.071029508,0.080775444,5.079159938,5.08E+11,7.68E+11,62.88,12/31/2022,26.95374728
182,BAX,2021,1,722.998328,34069.79933,0.165966319,0.570212531,3.691191919,0.692940969,1.937199552,0,0,5.41E+11,9.1E+11,57.9,3/31/2021,27.01668512
183,BAX,2021,2,2279.800117,23256.82794,0.175351908,0.598422247,3.975146056,0.790712578,3.259257892,0,0,6.22E+11,9.11E+11,53.74,6/30/2021,27.15620593
184,BAX,2021,3,827.2595265,24084.08747,0.047048967,0.176198752,13.99363526,0.769673963,2.956308812,0,0,5.84E+11,8.57E+11,60.85,9/30/2021,27.09316682
185,BAX,2021,4,3527.672053,27611.75952,0.07110643,0.238470814,11.07678587,0.726673402,2.951640947,0.061349693,3.490797549,6.68E+11,8.28E+11,56.9,12/31/2021,27.22755401
186,BAX,2020,1,597.3160867,20136.47787,0.057146968,0.271613766,7.137141041,0.81435146,2.110597507,0.117647059,2.887058823,3.49E+11,8.89E+11,24.54,3/31/2020,26.57833776
187,BAX,2020,2,1091.721629,21228.1995,0.042157954,0.208603792,13.89520262,0.801768791,2.958329085,0.079617834,2.178343949,5.15E+11,8.78E+11,27.36,6/30/2020,26.96743274
188,BAX,2020,3,14807.71384,36035.91334,0.170522486,0.738950163,4.026170687,0.663116832,2.053506992,0.067567568,2.335135136,6.07E+11,8.77E+11,34.56,9/30/2020,27.13179463
189,BAX,2020,4,1257.969456,34095.83402,0.165509709,0.631993804,5.519658682,0.67812456,2.874251439,0.051020408,2.790306124,8.04E+11,8.69E+11,54.69,12/31/2020,27.41286511
190,BBS,2024,1,290.4833448,18156.89866,0.021561828,0.062263574,9.172931163,0.650129736,0.556262399,0.079207921,0.8,60600000000,3.11E+11,10.1,3/31/2024,24.82756073
191,BBS,2024,2,556.9453948,17787.52262,0.028201071,0.080949525,7.623401642,0.667271583,0.61841102,0.072727273,0.674181818,66000000000,3.21E+11,9.27,6/30/2024,24.91292058
192,BBS,2024,3,-66.15663267,17721.36598,0.020563732,0.059497233,9.592923694,0.656824982,0.575576398,0.078431373,0.815686274,61200000000,3.1E+11,10.4,9/30/2024,24.83741303
193,BBS,2023,1,84.78893233,18258.55228,0.015865077,0.050748635,13.02699556,0.685885784,0.657226259,0.058333333,0.529666666,72000000000,3.49E+11,9.08,3/31/2023,24.99993196
194,BBS,2023,2,215.085691,17223.30183,0.009752152,0.031136727,20.54307759,0.675394132,0.667700079,0.060869565,0.552695652,69000000000,3.18E+11,9.08,6/30/2023,24.95737234
195,BBS,2023,3,313.4850225,17536.78686,0.009705676,0.029708322,24.58603618,0.645541976,0.741298854,0.053846154,0.543846153,78000000000,2.97E+11,10.1,9/30/2023,25.07997466
