Comp_data,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Stock Price
AAT,2024,1,30.00019787,10643.00251,0.014862018,0.020692234,18.72312609,0.290861363,0.3814713,0,0,2.87526E+11,1.00086E+12,5.25
AAT,2024,2,19.55334511,10083.63672,0.015910532,0.022906681,14.46299732,0.37117971,0.342138466,0,0,2.44326E+11,1.13564E+12,4.15
AAT,2024,3,33.65073294,10117.28745,0.014423911,0.021652023,15.75967058,0.375355663,0.343965714,0,0,2.4645E+11,1.14705E+12,3.6
AAT,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,3.48
AAT,2023,1,20.69013732,10336.52767,0.086139004,0.123658027,4.576217158,0.299521472,0.573693622,0,0,4.19957E+11,1.04503E+12,4.5
AAT,2023,2,-2.142290421,10347.42852,0.003149401,0.004474777,112.2383302,0.282797284,0.504473164,0,0,3.69676E+11,1.02174E+12,5.7
AAT,2023,3,9.243162851,10356.67168,0.003228575,0.00454362,112.4626184,0.274693806,0.511747419,0,0,3.75341E+11,1.01123E+12,5.2
AAT,2023,4,137.6125224,10570.87178,0.01627037,0.023157318,21.11647872,0.289165188,0.483403839,0,0,3.61886E+11,1.05316E+12,4.9
AAT,2022,1,0.33553974,10481.85917,0.021892817,0.034849666,22.73455183,0.459717406,0.923500292,0.103305785,1.233471074,6.17598E+11,1.23779E+12,11.94
AAT,2022,2,1384.358662,11866.21783,0.091148084,0.144337627,4.681038649,0.311726366,0.695251016,0.121212121,1.015757576,5.26362E+11,1.09997E+12,8.38
AAT,2022,3,9.573196434,11590.5303,0.082336063,0.127075878,3.283056008,0.302060843,0.435700513,0.198019802,1.695049505,3.22198E+11,1.05954E+12,8.56
AAT,2022,4,21.46252776,11464.96854,0.08770993,0.127163171,3.626219169,0.299950243,0.44134443,0.197628459,0.883399209,3.22836E+11,1.05692E+12,4.47
AAT,2021,1,255.1291093,12465.86317,0.026892416,0.038603026,37.7239932,0.338831122,1.427899517,0,0,6.1944E+11,6.56129E+11,8.8
AAT,2021,2,458.2655086,12924.12868,0.051633637,0.073094122,26.06809104,0.288187602,1.833779328,0,0,8.2476E+11,6.31851E+11,14.79
AAT,2021,3,38.76862164,11006.53268,0.047534132,0.069811302,18.38826189,0.370565028,1.258343604,0,0,8.83651E+11,7.18475E+11,16.47
AAT,2021,4,16.69074647,10481.52363,0.037024216,0.052691665,18.12553684,0.315315303,1.259358894,0,0,8.4218E+11,9.76052E+11,15.69
ABS,2024,1,43.25707913,11467.79741,0.008974879,0.015495606,28.77318404,0.424013631,0.449955629,0,0,4.128E+11,1.59279E+12,5.7
ABS,2024,2,42.35591758,11510.15333,0.002408567,0.0041959,82.76790914,0.447197434,0.348388061,0,0,3.208E+11,1.66572E+12,5.12
ABS,2024,3,3.246403713,11513.39973,0.00201595,0.003201631,120.1386005,0.080834406,0.384769061,0,0,3.544E+11,1.00207E+12,4.29
ABS,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,4.6
ABS,2023,1,122.0008373,11502.17279,0.020229585,0.035785598,16.42169961,0.429373044,0.598147857,0,0,5.504E+11,1.61257E+12,5.73
ABS,2023,2,173.2408345,11616.19438,0.0235991,0.041559233,13.27735748,0.427427237,0.555259304,0,0,5.16E+11,1.62302E+12,6.85
ABS,2023,3,14.82105575,11631.01544,0.021306936,0.037095025,13.99066754,0.413225423,0.520160947,0,0,4.84E+11,1.58576E+12,6.63
ABS,2023,4,-51.98532345,11424.54033,0.00510209,0.009108409,54.63973351,0.418419819,0.495424747,0,0,4.528E+11,1.59259E+12,5.79
ABS,2022,1,44.00836779,11624.0599,0.039960966,0.072921795,13.71577952,0.473348525,0.989327318,0.043478261,1.021304349,9.2E+11,1.76573E+12,23.49
ABS,2022,2,106.4092509,11689.62419,0.041076005,0.074715465,11.12052926,0.437674594,0.822952034,0.051975052,0.534303535,7.696E+11,1.66304E+12,10.28
ABS,2022,3,68.17937398,11757.80356,0.042340885,0.076009743,6.237612456,0.439597417,0.470325939,0.090415913,0.907775769,4.424E+11,1.67848E+12,10.04
ABS,2022,4,122.36839,11880.17195,0.016703166,0.029067531,16.4239547,0.431965939,0.471373649,0.089285714,0.466071429,4.48E+11,1.67316E+12,5.22
ABS,2021,1,25.84068124,11318.93644,0.050723137,0.095074112,22.03048254,0.443714026,2.151262191,0.020533881,0.853182751,1.948E+12,1.62779E+12,41.55
ABS,2021,2,79.79285055,11368.78574,0.041010375,0.077225384,22.6552842,0.44473033,1.785590868,0.024630542,0.689901479,1.624E+12,1.63795E+12,28.01
ABS,2021,3,46.68895181,11415.4747,0.033672685,0.065448033,29.39970595,0.468240021,1.953488628,0.022421525,0.44484305,1.784E+12,1.71739E+12,19.84
ABS,2021,4,667.9601699,11580.05153,0.04730425,0.095986498,25.56218502,0.418315486,1.822098973,0.023696683,0.617298579,1.688E+12,1.59309E+12,26.05
ABS,2020,1,56.37319826,14064.27788,0.049638343,0.084550314,10.40794219,0.346222978,0.853225463,0.041666667,0.655833334,3.456E+11,6.19556E+11,15.74
ABS,2020,2,161.5884215,10616.17925,0.039650896,0.064672488,15.12699288,0.393304864,1.007895567,0.046728972,0.388785047,4.00607E+11,6.55137E+11,8.32
ABS,2020,3,39.31720976,10850.09784,0.044735612,0.068827924,41.52973263,0.284483794,2.792601546,0.01650165,0.176237624,2.424E+12,5.58822E+11,10.68
ABS,2020,4,495.2180154,5472.660158,0.055002276,0.119909155,54.85753678,0.625998583,13.50348786,0,0,5.912E+12,1.17062E+12,18.86
ABT,2024,1,948.5495222,40623.73863,0.103058423,0.137311884,7.082912479,0.291391969,0.974799498,0.101010101,3.444444444,4.66379E+11,6.75178E+11,34.1
ABT,2024,2,2863.473146,42964.25302,0.110625068,0.145768747,6.591786048,0.243732202,0.927515253,0.100376412,3.558343788,4.69324E+11,6.69077E+11,35.45
ABT,2024,3,1570.399601,44534.65262,0.111168411,0.151487637,6.080333692,0.28091784,0.877968002,0.10230179,4.143222507,4.60491E+11,7.29397E+11,40.5
ABT,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,39.55
ABT,2023,1,780.9287724,38764.04745,0.100537653,0.142930294,5.696183977,0.252311644,0.824217338,0.093896714,2.840375586,3.76283E+11,6.10594E+11,30.25
ABT,2023,2,2408.991041,39941.80925,0.096884471,0.13394412,6.278527776,0.276681773,0.832461038,0.090225564,2.642706767,3.91594E+11,6.50343E+11,29.29
ABT,2023,3,1185.234003,40627.04325,0.103952318,0.13635922,6.801077361,0.173275803,0.910723426,0.081081081,2.473783784,4.35759E+11,5.7876E+11,30.51
ABT,2023,4,1048.145852,41675.1891,0.100275335,0.132829098,6.241587607,0.246498062,0.812233867,0.088626293,2.938847859,3.9866E+11,6.51384E+11,33.16
ABT,2022,1,651.774591,36669.98273,0.042565112,0.058264307,16.66845258,0.289320156,0.970821292,0.084269663,2.867696628,4.1927E+11,5.99808E+11,34.03
ABT,2022,2,2701.067696,38172.69576,0.089955331,0.128412062,6.037602842,0.35186318,0.759705319,0.103448276,3.411724139,3.4154E+11,6.93634E+11,32.98
ABT,2022,3,1040.746963,39189.66809,0.10327616,0.150523505,6.430754478,0.329499745,0.941574701,0.081300813,2.396747967,4.34581E+11,6.88362E+11,29.48
ABT,2022,4,1065.160715,39983.11868,0.105667926,0.144553186,6.02293481,0.242350604,0.830350435,0.090361446,2.718975904,3.91005E+11,6.2574E+11,30.09
ABT,2021,1,1457.331144,36185.16917,0.05763245,0.073518969,10.39815145,0.210083745,0.757216302,0,0,3.15025E+11,5.26676E+11,24.98
ABT,2021,2,96.03404003,36232.49594,0.040071181,0.052092408,18.24113371,0.238892369,0.943904059,0,0,3.93206E+11,5.47326E+11,23.34
ABT,2021,3,93.7264057,36326.22235,0.037163097,0.049009562,19.49058007,0.270755934,0.949696879,0,0,4.08153E+11,5.72719E+11,26.29
ABT,2021,4,1284.4313,36408.30973,0.059393178,0.081500207,13.55792207,0.276271633,1.09453035,0.075282309,2.208030114,4.58166E+11,5.94274E+11,29.33
ABT,2020,1,62.00581913,34995.7842,0.073115441,0.092786184,9.391850582,0.184032718,0.891535958,0.064102564,1.701923077,3.58714E+11,4.93103E+11,26.55
ABT,2020,2,856.2343302,35635.44379,0.063606034,0.07999943,10.73523604,0.177742703,0.858695634,0.065359477,1.613071895,3.51816E+11,4.98275E+11,24.68
ABT,2020,3,198.5804595,35828.18107,0.031577663,0.039809959,22.58024021,0.228740074,0.893151677,0.0625,1.626875,3.67912E+11,5.34095E+11,26.03
ABT,2020,4,122.9378232,35720.11995,0.025598489,0.033624938,30.55595092,0.244616221,0.839862801,0,0,3.44918E+11,5.43675E+11,25.39
ACB,2024,1,874.349251,16744.22655,0.023210638,0.229671378,6.778308966,0.897166312,1.433329866,0.041666667,0.997500001,1.072E+14,7.27298E+14,23.94
ACB,2024,2,1000.432558,16744.66222,0.022927731,0.228530077,7.059977639,0.902826104,1.549747595,0.038535646,0.917148363,1.1591E+14,7.69679E+14,23.8
ACB,2024,3,866.5080416,17653.97363,0.021717062,0.217114611,6.789034742,0.898565759,1.399118437,0.04048583,1.042510123,1.10326E+14,7.77393E+14,25.75
ACB,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,25.8
ACB,2023,1,1064.617762,16099.21583,0.025018942,0.254154182,5.838492592,0.89769673,1.357208962,0.04576659,0.78993135,8.48665E+13,6.11224E+14,17.26
ACB,2023,2,995.3130479,16185.98504,0.023986316,0.241404856,5.037518946,0.900352098,1.402447855,0.044052863,0.81585903,8.81679E+13,6.30893E+14,18.52
ACB,2023,3,1039.527974,17205.05216,0.023868659,0.237914223,6.721355395,0.896955644,1.499559534,0.03875969,0.71124031,1.00208E+14,6.4851E+14,18.35
ACB,2023,4,1031.469376,18268.54815,0.024187983,0.247996903,6.778137735,0.901284787,1.532688847,0.035714286,0.717142857,1.08753E+14,7.18795E+14,20.08
ACB,2022,1,973.3821401,14272.17153,0.020741263,0.236563115,7.788928403,0.908815718,1.681594139,0.041666667,0.762500001,8.10584E+13,5.28636E+14,18.3
ACB,2022,2,1167.497788,15415.84947,0.022624795,0.250712721,5.728704027,0.904244043,1.294122652,0.050125313,0.844110276,6.73798E+13,5.43737E+14,16.84
ACB,2022,3,1062.046168,16502.08796,0.02451568,0.263730016,6.157633348,0.900671239,1.463451174,0.041407868,0.645134576,8.15651E+13,5.61114E+14,15.58
ACB,2022,4,849.9106334,17302.67537,0.024106462,0.264916774,6.156181917,0.903864042,1.441973537,0.04008016,0.616032064,8.4267E+13,6.07875E+14,15.37
ACB,2021,1,919.1149982,14037.77347,0.020190466,0.251709759,10.25461197,0.915621597,2.33299106,0,0,8.84888E+13,4.49515E+14,14.95
ACB,2021,2,957.9144114,14944.86344,0.021738516,0.264411465,9.084753517,0.914317103,2.181351481,0,0,8.80835E+13,4.71275E+14,20.04
ACB,2021,3,778.1848287,15723.26145,0.021085636,0.24894318,9.114127487,0.911365199,2.086081193,0,0,8.86239E+13,4.79309E+14,17.71
ACB,2021,4,898.7941043,16617.97627,0.019752639,0.239025685,8.694408532,0.914923331,1.859432189,0.03236246,0.626860841,8.34902E+13,5.2777E+14,19.37
ACB,2020,1,924.4112231,17689.12348,0.016670675,0.231969975,6.47268087,0.924076756,1.379378692,0,0,4.05708E+13,3.87396E+14,6.29
ACB,2020,2,703.9619923,14263.98849,0.016140976,0.217257328,8.92075256,0.922289514,1.794729434,0,0,5.53359E+13,3.9676E+14,7.88
ACB,2020,3,959.7575261,15229.2749,0.016849319,0.22106273,9.066621532,0.921387223,1.845130526,0,0,6.07398E+13,4.18748E+14,10.1
ACB,2020,4,1179.492966,16399.35429,0.018556545,0.243075303,9.143859132,0.920257002,1.981785345,0,0,7.02506E+13,4.4453E+14,12.62
ACC,2024,1,97.74648217,12248.68504,0.030563971,0.059317293,19.71598767,0.446128527,1.106241197,0.073800738,1.05904059,1.42275E+12,2.33872E+12,14.35
ACC,2024,2,71.51495414,12310.33255,0.030805885,0.056785688,20.48751113,0.437410572,1.129132779,0.071942446,0.996402877,1.4595E+12,2.31396E+12,13.85
ACC,2024,3,189.1702316,12499.50278,0.028409041,0.05199822,23.45299188,0.460694463,1.200047735,0.066666667,0.893333334,1.575E+12,2.45077E+12,13.4
ACC,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,14.6
ACC,2023,1,94.54857635,11587.53096,0.038299945,0.068541946,17.47324126,0.488288253,1.173675397,0.073529412,1.011029412,1.428E+12,2.39437E+12,13.75
ACC,2023,2,80.31235437,10863.89966,0.02774344,0.05270269,19.97944913,0.541553356,1.095370942,0.084033613,1.134453781,1.2495E+12,2.50807E+12,13.5
ACC,2023,3,228.0550924,11090.63223,0.029679635,0.058028059,18.66975764,0.47727933,1.10002746,0.081967213,0.987704918,1.281E+12,2.24523E+12,12.05
ACC,2023,4,281.1455798,12150.93856,0.031222969,0.055970336,22.58649919,0.454083133,1.230357633,0.066889632,0.826086956,1.56975E+12,2.35208E+12,12.35
ACC,2022,1,100.9448054,11639.93037,0.023168063,0.046322725,24.24792502,0.396744652,1.335918645,0.064308682,1.239228296,1.63275E+12,2.04089E+12,19.27
ACC,2022,2,263.0333206,11080.75069,0.030525667,0.058156578,21.55516691,0.42156382,1.421383843,0.063492064,0.852063492,1.65375E+12,2.02652E+12,13.42
ACG,2024,1,539.9604295,28216.37568,0.089297735,0.116438991,14.72403214,0.253603871,1.667471419,0.031880978,1.236663125,7.09457E+12,5.70031E+12,38.79
ACG,2024,2,783.410512,27032.91381,0.089574958,0.118192289,12.88704538,0.272074104,1.553661596,0.035714286,1.636071428,6.33309E+12,5.5998E+12,45.81
ACG,2024,3,864.9298045,27897.84361,0.087986386,0.117758785,12.8114845,0.241165598,1.498323691,0.035885168,1.476674643,6.30294E+12,5.54358E+12,41.15
ACG,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,41.8
ACG,2023,1,267.3901649,29068.31434,0.100568869,0.137496359,10.89398785,0.248197795,1.467233342,0.046893318,1.601406799,5.79343E+12,5.26513E+12,34.15
ACG,2023,2,719.7766021,26507.81126,0.090677368,0.122356174,12.81699511,0.23506089,1.544827658,0.048840049,1.826129425,6.17437E+12,5.23781E+12,37.39
ACG,2023,3,699.3555261,27367.39038,0.084458283,0.111449155,12.56053373,0.192453054,1.355627975,0.053908356,2.088948787,5.59423E+12,5.12227E+12,38.75
ACG,2023,4,1074.366713,27678.31257,0.0794807,0.108021399,13.84474193,0.24420696,1.448787743,0.049875312,1.809476308,6.0466E+12,5.52209E+12,36.28
ACG,2022,1,882.7659451,28686.28136,0.095246337,0.126470413,18.42996864,0.249940455,2.278162136,0.030603501,1.730627982,8.87719E+12,5.13678E+12,56.55
ACG,2022,2,1168.936108,27420.84582,0.098436586,0.13148312,16.54049478,0.27627459,2.242819219,0.032520325,1.81300813,8.35395E+12,5.14664E+12,55.75
ACG,2022,3,1223.85816,28644.70398,0.116785861,0.157394915,8.822495718,0.263108181,1.382454503,0.050505051,2.917171717,5.37913E+12,5.28028E+12,57.76
ACG,2022,4,1256.220196,28800.92417,0.11781318,0.160119648,9.065186198,0.284421834,1.437453873,0.048309179,1.45990338,5.62363E+12,5.46721E+12,30.22
ACL,2024,1,45.34720035,15977.51487,0.007262339,0.015643594,52.33597764,0.526945331,0.816772828,0,0,6.54575E+11,1.69413E+12,13
ACL,2024,2,55.43722366,16032.95209,0.006400644,0.013918448,53.26589614,0.542702747,0.739102814,0,0,5.94384E+11,1.75859E+12,12.75
ACL,2024,3,66.85470611,16099.8068,0.005612984,0.012088806,60.66798966,0.530201826,0.729822423,0,0,5.89368E+11,1.71893E+12,11.9
ACL,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,11.9
ACL,2023,1,37.7962241,16473.53374,0.038939586,0.070647086,11.53398744,0.472374048,0.807355617,0.037593985,0.443609023,6.67115E+11,1.56606E+12,11.8
ACL,2023,2,82.3188817,15855.85263,0.018623327,0.034718347,24.05372722,0.524849165,0.857727448,0.036764706,0.488970588,6.82163E+11,1.67381E+12,13.3
ACL,2023,3,95.64641115,15949.97998,0.009272663,0.018542883,39.32599058,0.547875839,0.739812841,0.042372881,0.576271187,5.91876E+11,1.7695E+12,13.6
ACL,2023,4,26.03796492,15932.16767,0.006099731,0.012137341,65.16311377,0.542483831,0.803406057,0.0390625,0.462890625,6.42035E+11,1.75134E+12,11.85
ACL,2022,1,1248.785187,15333.0447,0.064071663,0.128246788,10.98034438,0.482127015,1.343503551,0.048543689,1.199514563,1.03328E+12,1.48509E+12,24.71
ACL,2022,2,670.0317334,16003.07643,0.079159146,0.154843129,5.488967739,0.47327845,0.799846208,0.078125,1.790625,6.42035E+11,1.52395E+12,22.92
ACL,2022,3,360.9913374,16364.50017,0.090177594,0.168513555,4.46097401,0.40013602,0.714962259,0.085470086,1.193162394,5.86861E+11,1.36836E+12,13.96
ACL,2022,4,84.29449759,16435.73752,0.080248919,0.154094249,5.103173391,0.443714936,0.730116308,0.058333333,0.580416666,6.01908E+11,1.48304E+12,9.95
ACL,2021,1,218.0894712,14063.25411,0.02429093,0.056224331,14.26173196,0.563667922,0.782180277,0.045454546,0.558636364,5.51749E+11,1.61666E+12,12.29
ACL,2021,2,214.1610196,14277.41513,0.028400047,0.064723946,14.74019695,0.518796065,0.93154117,0.037593985,0.446616542,6.67115E+11,1.48823E+12,11.88
ACL,2021,3,70.19603388,14348.81542,0.02559165,0.056020425,20.96173728,0.501422295,1.156889925,0.030120482,0.348192771,8.3264E+11,1.44355E+12,11.56
ACL,2021,4,342.9373522,14084.25951,0.026999318,0.060086801,30.9857692,0.499236468,1.846032443,0.019230769,0.327307692,1.30413E+12,1.45794E+12,17.02
ACL,2020,1,46.19493839,29269.26375,0.063859505,0.136030937,6.658786011,0.522418289,0.915636288,0.037313433,0.275,6.11031E+11,1.39731E+12,7.37
ACL,2020,2,83.16124827,13387.4426,0.025616436,0.05458098,16.89222215,0.547663135,0.926241133,0.080645161,0.726612903,6.21972E+11,1.48452E+12,9.01
ACL,2020,3,180.571532,13566.43377,0.017872733,0.039630811,22.41116757,0.577176031,0.877164935,0.084033613,1.086554621,5.96892E+11,1.60937E+12,12.93
ACL,2020,4,289.4725697,13845.16464,0.018062058,0.041423756,22.60264661,0.581370898,0.917287756,0,0,6.3702E+11,1.66013E+12,13.39
ADG,2024,1,-153.6670644,14741.51569,0.045420528,0.062708563,16.00848687,0.162419779,0.983616631,0,0,3.10018E+11,4.11031E+11,19.1
ADG,2024,2,500.9680607,15194.28153,0.054521625,0.075118561,10.78046612,0.218289438,0.783189385,0,0,2.54428E+11,4.51906E+11,16.5
ADG,2024,3,-213.6665265,14970.64192,0.057173775,0.079543711,8.652198891,0.219142677,0.68801325,0,0,2.20219E+11,4.66408E+11,12.15
ADG,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,11.3
ADG,2023,1,-56.97309532,13941.61119,0.106797968,0.165604988,15.27991799,0.212316589,2.43874252,0,0,7.26938E+11,4.11517E+11,36.8
ADG,2023,2,302.8892392,13667.69112,0.078511814,0.112798931,16.76913789,0.223622394,1.884005116,0,0,5.50548E+11,4.25889E+11,35.7
ADG,2023,3,-300.2669764,13885.75529,0.058877125,0.08184053,18.38680915,0.225102876,1.519542838,0,0,4.51129E+11,4.17189E+11,25.9
ADG,2023,4,1056.814355,14893.59066,0.04671676,0.065119086,19.59243875,0.229744882,1.235430758,0,0,3.93402E+11,4.51361E+11,21.5
ADG,2022,1,134.785774,13004.65456,0.085060383,0.137264011,21.36019322,0.401052556,2.968168037,0,0,7.67719E+11,4.57092E+11,47.63
ADG,2022,2,1017.949513,13359.05345,0.073171373,0.119580612,23.2589008,0.379099721,2.750943406,0,0,7.30924E+11,4.86796E+11,35.07
ADG,2022,3,133.2620191,12775.06111,0.088254002,0.143647277,13.11057072,0.364951903,1.976507179,0,0,5.39858E+11,4.71246E+11,39.16
ADG,2022,4,1201.912643,13467.30682,0.08715159,0.127034299,23.12950459,0.205985858,2.843924216,0,0,8.18874E+11,4.12299E+11,23.5
ADG,2021,1,0,0,0,0,0,0.423077409,0,0,0,0,4.31212E+11,47.95
ADG,2021,2,579.3175182,11582.45437,0,0,20.00738838,0.36228778,3.833384407,0.054054054,2.180540542,8.83076E+11,4.08801E+11,40.34
ADG,2021,3,143.0404894,12288.15639,0.140862398,0.235007613,17.28605483,0.348005146,4.191027389,0.046601942,1.820737862,1.02429E+12,3.91169E+11,39.07
ADG,2021,4,774.3560167,12697.11513,0.086789868,0.152612133,25.2180579,0.398608031,3.764634684,0,0,9.50699E+11,4.51175E+11,49.02
ADG,2020,1,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,35.88
ADG,2020,2,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,41.07
ADG,2020,3,0,0,0,0,0,0.429621337,0,0,0,0,3.87719E+11,42.43
ADG,2020,4,2219.180193,12748.46249,0.12219765,0.216803922,20.36788186,0.460264533,3.545525589,0.053097345,3.008495573,8.13615E+11,4.4501E+11,56.66
ADP,2024,1,977.6085399,13442.54264,0.198459764,0.254221822,9.261619785,0.230808985,2.157329962,0.062068966,1.309655172,6.68156E+11,4.02649E+11,21.1
ADP,2024,2,1203.665433,11699.85328,0.235936456,0.320001663,7.796881369,0.341485571,2.649605877,0.058064516,1.498645161,7.14235E+11,4.0935E+11,25.81
ADP,2024,3,799.6493199,11799.5026,0.233793651,0.31858138,7.321591813,0.240466303,2.440780852,0.0625,1.86125,6.63548E+11,3.57929E+11,29.78
ADP,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,28.95
ADP,2023,1,402.217101,11709.07264,0.115799643,0.148648892,11.27973419,0.186685546,1.708077199,0.1,1.492,4.60797E+11,3.31699E+11,14.92
ADP,2023,2,358.9185185,11267.99116,0.117168089,0.1450707,11.05306709,0.163474318,1.668442914,0.106382979,1.672340425,4.33149E+11,3.10347E+11,15.72
ADP,2023,3,842.0271438,12110.0183,0.144951259,0.18224994,9.383265916,0.225822375,1.659782793,0.099502488,1.48159204,4.63101E+11,3.60399E+11,14.89
ADP,2023,4,952.6475394,12464.9341,0.159317322,0.209906606,9.226256339,0.246633926,1.893311253,0.084745763,1.375423729,5.4374E+11,3.80651E+11,16.23
ADP,2022,1,382.0620823,12450.95841,0.125517617,0.150016332,13.34696421,0.221617979,1.935593969,0.049792531,0.913692946,5.5526E+11,3.68544E+11,18.35
ADP,2022,2,431.1245862,12082.08299,0.10921019,0.136771367,15.64398738,0.274364759,2.151946814,0.046153846,0.799846155,5.99036E+11,3.83622E+11,17.33
ADP,2022,3,400.8011981,11993.3226,0.109090192,0.138297704,10.72699776,0.17833344,1.502752873,0.06658159,1.323642013,4.15247E+11,3.36297E+11,19.88
ADP,2022,4,539.112056,11907.02138,0.116171123,0.144989241,11.15282234,0.235571208,1.628031006,0.061903534,0.763889606,4.46627E+11,3.59501E+11,12.34
ADP,2021,1,729.9117404,11713.39377,0.252516091,0.318152875,7.184437724,0.19272484,2.230011259,0.045940048,0.65740209,6.01824E+11,3.34303E+11,14.31
ADP,2021,2,574.7982629,11620.83031,0.23350476,0.284535773,8.282458312,0.127531538,2.349229725,0.043956044,0.876483517,6.28988E+11,3.06897E+11,19.94
ADP,2021,3,382.6283359,12004.1531,0.189648699,0.226038823,9.753903925,0.134089147,2.157586611,0.046332046,0.868725868,5.96732E+11,3.19402E+11,18.75
ADP,2021,4,466.1653701,12068.89632,0.150097026,0.181464431,11.65383339,0.159745654,2.078069057,0.04784689,0.906220097,5.77839E+11,3.3093E+11,18.94
ADP,2020,1,750.8239788,15721.9195,0.147496435,0.191597234,6.066760459,0.202530982,1.12581673,0.101694915,0.680338983,2.7187E+11,3.02817E+11,6.69
ADP,2020,2,1370.601596,16492.5211,0.179341748,0.228994571,5.90272039,0.239030269,1.273607587,0.085693882,0.587003094,3.22635E+11,3.32896E+11,6.85
ADP,2020,3,1536.177774,17028.69887,0.21127964,0.26937394,7.84657671,0.20732833,1.994632723,0.052994171,0.501324854,5.21715E+11,3.29972E+11,9.46
ADP,2020,4,1452.011741,17475.20803,0.251643274,0.314619044,6.608592568,0.186015068,1.930220226,0,0,5.18105E+11,3.29758E+11,11.12
