Comp_code,Time,Total Assets,Total Debt,EPS,BVPS,ROA,ROE,DY,Price,DIV,Market Cap
600082,6/30/2023,2710,970,-0.02,2.69,0.008,-0.006,0,3.059934378,0,2035
600082,3/31/2023,2803,1048,0,2.72,0.0625,0.1056,0,3.219409943,0,2100
600082,12/31/2022,2796,1038,0.07,2.72,-0.0006,-0.0267,0,3.309114695,0,2145
600082,9/30/2022,2695,982.92,-0.02,2.65,-0.0014,-0.0288,0,3.209442616,0,2287
600082,6/30/2022,2718,994.31,-0.02,2.67,0.0011,-0.027,0,3.388852596,0,2177
600082,3/31/2022,2718,982.63,-0.02,2.69,0.057,0.1256,0,5.731147766,0,4090
600082,12/31/2021,2811,1063,0.08,2.7,0.0069,-0.0272,0,3.00013113,0,1958
600082,9/30/2021,2865,1172,-0.02,2.62,-0.0007,-0.0418,0,2.810754061,0,1848
600082,6/30/2021,2933,1228,-0.03,2.64,0.0026,-0.0333,0,2.949689865,0,1958
600082,3/31/2021,2896,1167,-0.02,2.68,-0.014,0.1681,0,2.830510378,0,1887
600082,12/31/2020,3146,1402,0.11,2.7,-0.0033,-0.055,0.0033,2.969552994,0.01,1958
600082,9/30/2020,2911,1239,-0.04,2.59,0.0127,-0.006,0,3.337022781,0,2158
600082,6/30/2020,2907,1212,0,2.62,0.0056,-0.0306,0,3.28736496,0,2171
600082,3/31/2020,2856,1158,-0.02,2.63,0.0138,-0.0049,0,3.356886148,0,2184
600083,9/30/2024,756.07,680.41,-0.01,-0.16,-0.0279,-0.7835,0,2.150000095,0,511
600083,6/30/2024,790.86,713.7,-0.05,-0.14,-,-,0,1.639999986,0,377
600083,3/31/2024,814.34,720.42,-0.05,-0.09,-0.0464,-3.9322,0,8.710000038,0,2003
600083,12/31/2023,851.47,742.18,-0.47,-0.05,0.0039,-0.0614,0,7.96999979,0,1833
600083,9/30/2023,1062,798.48,-0.01,0.3,0.0025,-0.1061,0,7.099999905,0,1633
600083,6/30/2023,1067,799.37,-0.03,0.32,-,-,0,6.949999809,0,1631
600083,3/31/2023,1070,794.82,-0.02,0.34,-,-,0,7.630000114,0,1730
600083,12/31/2022,1099,818.52,0.04,0.37,-,-,0,7.260000229,0,1670
600083,9/30/2022,-,-,0.01,-,0.0374,0.102,0,8,0,1840
600083,6/30/2022,1138,883.14,0,0.31,0.0308,0.9191,0,9.5,0,2243
600083,3/31/2022,1137,888.58,0.21,0.3,0.1057,0.7289,0,11.03999996,0,2413
600083,12/31/2021,1066,869,0.11,0.1,-0.0048,-0.3569,0,5.75,0,1316
600083,9/30/2021,1024,859.93,-0.03,-0.01,-0.0157,-2.5175,0,5.670000076,0,1318
600083,6/30/2021,458.51,452.91,-0.02,0.02,0.0217,0.2352,0,6.25,0,1493
600083,3/31/2021,463.68,452.93,0,0.05,0.0817,-,0,6.519999981,0,1444
600083,12/31/2020,483.31,473.18,0.14,0.04,-0.0408,-,0,5.630000114,0,1309
600083,9/30/2020,196.96,218.26,-0.02,-0.09,-0.0927,-,0,6.380000114,0,1497
600083,6/30/2020,105.49,122.62,-0.05,-0.07,-0.0727,-,0,3.779999971,0,913
600083,3/31/2020,112.86,118.03,-0.02,-0.02,-0.1609,-8.599,0,9.289999962,0,1957
600084,9/30/2024,1376,150.7,0.01,1.14,-0.0196,-0.0199,0,5.289999962,0,6416
600084,6/30/2024,1365,145.4,-0.01,1.13,-0.0002,0.0032,0,4.650000095,0,5225
600084,3/31/2024,1375,149.16,0,1.14,-,-,0,6.239999771,0,7012
600084,12/31/2023,1419,193.9,0,1.14,-,-,0,7.860000134,0,8832
600084,9/30/2023,1381,149.06,0,1.14,-,-,0,7.820000172,0,8788
600084,6/30/2023,-,-,0,-,0.0213,0.0385,0,7.570000172,0,8619
600084,3/31/2023,1386,150.06,0.01,1.15,-1.2619,-2.1837,0,7.369999886,0,8304
600084,12/31/2022,1381,159.85,-0.78,1.13,-0.0025,-0.0122,0,7.28000021,0,8181
600084,9/30/2022,2284,145.17,0,1.92,-0.0025,0.0037,0,6.71999979,0,7585
600084,6/30/2022,2294,148.62,0,1.92,-0.0015,-0.0034,0,6.039999962,0,6832
600084,3/31/2022,2282,137.17,0,1.92,-0.0551,0.017,0,4.739999771,0,5349
600084,12/31/2021,2341,195.51,0.38,1.92,-0.0081,-0.0065,0,3.99000001,0,4495
600084,9/30/2021,2352,215.33,0,1.91,-0.0069,-0.0046,0,3.49000001,0,4012
600084,6/30/2021,2310,170.13,0,1.92,0.015,0.0254,0,4.949999809,0,5282
600084,3/31/2021,2290,144.64,0.01,1.92,-0.0194,-0.0363,0,2.579999924,0,2922
600084,12/31/2020,2281,147.03,-0.02,1.91,-0.0108,-0.0087,0,2.279999971,0,2551
600084,9/30/2020,2243,89.25,0,1.93,-0.0157,-0.0247,0,2.269999981,0,2506
600084,6/30/2020,2248,89.31,-0.01,1.93,-0.0215,-0.0356,0,2.390000105,0,2652
600084,3/31/2020,2266,94.55,-0.02,1.94,0.0168,0.0238,0,2.309999943,0,2630
600085,9/30/2024,31239,10732,0.24,9.46,0.0634,0.1238,0,37.75124741,0,57684
600085,6/30/2024,31326,10424,0.32,9.72,0.082,0.1662,0.0265,37.7216301,0.5,52404
600085,3/31/2024,31253,9991,0.42,9.9,0.0327,0.0816,0,39.94138336,0,56217
600085,12/31/2023,30089,9832,0.2,9.52,0.0645,0.1252,0.0096,52.3262291,0.5,73648
600085,9/30/2023,29512,9594,0.29,9.33,0.0747,0.1511,0,53.37860107,0,75129
600085,6/30/2023,29059,9682,0.34,9.05,0.0889,0.176,0,54.53141403,0,78942
600085,3/31/2023,27914,8689,0.38,8.97,0.0671,0.1647,0,51.9747963,0,75623
600085,12/31/2022,27054,8590,0.31,8.61,0.0515,0.0849,0.0074,43.26875305,0.32,61277
600085,9/30/2022,26717,9010,0.19,8.3,0.0638,0.1212,0,43.45275116,0,62470
600085,6/30/2022,26621,9396,0.25,8.05,0.0685,0.1339,0,50.92311859,0,72523
600085,3/31/2022,25553,8335,0.29,8.04,0.0534,0.1183,0,43.75152206,0,64103
600085,12/31/2021,25073,8400,0.22,7.75,0.0551,0.103,0.0067,39.36193085,0.29,61689
600085,9/30/2021,24265,8006,0.22,7.55,0.0654,0.1262,0,30.00517082,0,43009
600085,6/30/2021,25088,9224,0.22,7.34,0.0677,0.1234,0,38.56705093,0,56025
600085,3/31/2021,23691,7655,0.23,7.41,0.0591,0.127,0,28.02271461,0,41076
600085,12/31/2020,21838,6291,0.23,7.17,0.0544,0.1034,0.0118,22.41626167,0.27,32778
600085,9/30/2020,22064,6896,0.17,6.98,0.054,0.1023,0,25.90238571,0,37002
600085,6/30/2020,21938,7073,0.18,6.84,0.0525,0.0964,0,25.32125092,0,37194
600085,3/31/2020,21319,6265,0.17,6.92,0.0213,0.0462,0,24.07268524,0,34767
600088,9/30/2024,1813,393.18,0.33,3.45,0.0299,-0.0878,0,15.60000038,0,6757
600088,6/30/2024,1605,338.58,-0.07,3.07,-0.008,0.0294,0,16.34462166,0,6510
600088,3/31/2024,1645,341.47,0.03,3.16,0.0148,-0.206,0,21.2070694,0,8447
600088,12/31/2023,1699,404.93,-0.14,3.13,-0.0005,0.0082,0.0017,12.82009315,0.022,5107
600088,9/30/2023,1803,440.96,0.01,3.31,0.0451,1.0018,0,12.75020218,0,5079
600088,6/30/2023,1731,371.58,0.72,3.3,0.0064,0.0105,0,13.65879154,0,5464
600088,3/31/2023,1517,460.18,0.01,2.55,0.0113,0.0348,0,10.66344261,0,4450
600088,12/31/2022,1589,534.82,0,2.54,-0.0648,-0.128,0,9.864682198,0,3929
600088,9/30/2022,1455,418.19,-0.08,2.51,-0.0399,-0.024,0,7.927690029,0,3166
600088,6/30/2022,1437,366.17,-0.02,2.59,-0.0707,-0.129,0,9.065922737,0,3619
600088,3/31/2022,1465,387.71,-0.08,2.6,0.0617,0.0756,0,9.265612602,0,3711
600088,12/31/2021,1645,531.86,0.02,2.68,-0.0243,-0.0309,0,11.24254322,0,4534
600088,9/30/2021,1360,230.26,-0.02,2.75,-0.0028,0.0298,0,9.984496117,0,4248
600088,6/30/2021,1367,236.76,0.02,2.75,-0.0326,-0.0517,0,10.59354973,0,4287
600088,3/31/2021,1442,320.32,-0.03,2.73,-0.0576,-0.0857,0,10.96297646,0,4430
600088,12/31/2020,1573,435.91,-0.07,2.76,-0.0742,-0.0968,0,11.17265129,0,4733
600088,9/30/2020,1421,257.79,-0.06,2.83,-0.0607,-0.0855,0,11.89153481,0,4681
600088,6/30/2020,1448,256.35,-0.06,2.9,-0.0753,-0.1108,0,14.47044086,0,5763
600088,3/31/2020,1526,280.03,-0.08,3.02,0.0238,0.0497,0,13.06014347,0,5242
600089,9/30/2024,211708,120249,0.25,12.86,0.0105,0.039,0,13.68999958,0,73496
600089,6/30/2024,203468,112705,0.21,12.48,0.0429,0.1063,0,13.66766644,0,69631
600089,3/31/2024,199259,107357,0.4,12.48,0.0281,0.0647,0,15.09651375,0,76909
600089,12/31/2023,191898,104166,0.25,12.06,0.0501,0.1071,0.0147,13.59868717,0.2,69278
600089,9/30/2023,196269,109792,-,-,0.0643,0.1676,0,14.60380745,0,74441
600089,6/30/2023,184777,99443,0.56,11.44,0.1123,0.3251,0,15.69312286,0,86165
600089,3/31/2023,180002,93497,0.93,11.63,0.1242,0.3608,0,15.47319126,0,84060
600089,12/31/2022,171014,90594,0.98,10.86,0.1314,0.3776,0.0595,14.24583626,0.862,77749
600089,9/30/2022,152443,82331,0.8,9.66,0.1191,0.3443,0,15.57960892,0,82147
600089,6/30/2022,138879,75780,0.77,9.13,0.1039,0.2918,0,18.0697937,0,103829
600089,3/31/2022,133906,72467,0.63,8.82,0.1048,0.2316,0,14.28935623,0,77211
600089,12/31/2021,135586,75064,0.37,8.13,0.0784,0.2333,0.0299,14.31710339,0.446,80152
600089,9/30/2021,122096,68308,0.43,7.74,0.0538,0.1249,0,16.32871246,0,90072
600089,6/30/2021,110290,62274,0.2,7.32,0.0241,0.1951,0,8.844141006,0,47729
600089,3/31/2021,110456,62078,0.44,7.21,0.0105,0.1149,0,7.786260128,0,41563
600089,12/31/2020,109428,62888,0.12,6.77,0.024,0.069,0.023,6.710884571,0.162,37700
600089,9/30/2020,112134,67231,0.13,6.61,0.0196,0.0487,0,5.8396945,0,32612
600089,6/30/2020,105411,61636,0.11,6.41,0.0205,0.0472,0,4.455340385,0,25146
600089,3/31/2020,106497,62020,0.09,6.38,0.0127,0.0438,0,5.020569324,0,27115
600094,9/30/2024,21842,8747,0.04,5.46,0.0268,0.0571,0,3.859999895,0,9414
600094,6/30/2024,24093,11015,0.08,5.45,-0.0007,-0.0124,0,3.8329072,0,8474
600094,3/31/2024,24694,11803,-0.02,5.37,-,-,0,3.169329166,0,7133
600094,12/31/2023,25326,12395,-0.14,5.39,-,-,0,2.971246004,0,6686
600094,9/30/2023,27461,14102,0.16,5.57,-,-,0,3.149520874,0,7086
600094,6/30/2023,-,-,0.08,-,0.0124,0.0298,0,3.040575027,0,6877
600094,3/31/2023,35000,22188,0.04,5.34,0.0162,0.0444,0,3.109904289,0,7164
600094,12/31/2022,34630,21919,0.06,5.29,0.0062,0.0044,0,3.100000143,0,7209
600094,9/30/2022,38218,25606,0,4.99,0.0124,0.0366,0,3.139616728,0,7278
600094,6/30/2022,38878,26168,0.04,5.21,-0.0044,-0.0244,0,3.704153299,0,8592
600094,3/31/2022,41323,28519,-0.03,5.13,-0.037,-0.1659,0,4.258786201,0,10086
600094,12/31/2021,39951,26827,-0.25,5.12,0.0011,-0.004,0,3.486261845,0,8487
600094,9/30/2021,38892,25069,-0.01,5.36,0.0082,0.0081,0,3.535782576,0,8565
600094,6/30/2021,36915,23072,0.01,5.38,0.0079,0.0615,0,3.669816494,0,9040
600094,3/31/2021,36822,22947,0.08,5.39,0.0228,0.0338,0,3.709171057,0,9113
600094,12/31/2020,37833,23713,0.05,5.3,0.013,0.0112,0.0063,3.955137253,0.025,9640
600094,9/30/2020,42130,27820,0.01,5.24,0.0199,0.0599,0,5.686739922,0,13670
600094,6/30/2020,40754,26516,0.07,5.22,0.0211,0.0417,0,5.766038418,0,14009
600094,3/31/2020,42726,28431,0.05,5.22,0.0246,0.0842,0,6.598148823,0,16457
600095,9/30/2024,40585,28718,0.03,4.15,-0.002,-0.0059,0,7.28000021,0,22867
600095,6/30/2024,33700,21849,-0.01,4.14,0.01,0.0297,0,5.960000038,0,17041
600095,3/31/2024,37769,25761,0.03,4.19,-0.0035,-0.0101,0,6.804161549,0,19557
600095,12/31/2023,33041,21142,-0.01,4.15,0.0014,0.0042,0.0047,7.47065115,0.035,21472
600095,9/30/2023,35561,23626,0,4.17,-0.0019,-0.0056,0,7.788974285,0,22387
600095,6/30/2023,35762,23851,-0.01,4.16,0.0172,0.0504,0,7.759131908,0,22301
600095,3/31/2023,35435,23331,0.05,4.22,-0.0244,-0.0706,0,9.587310791,0,27213
600095,12/31/2022,34788,22905,-0.07,4.15,-0.0034,-0.0104,0.0093,7.4567976,0.069,21583
600095,9/30/2022,34689,22551,-0.01,4.24,-0.0023,-0.0069,0,6.233725071,0,18072
600095,6/30/2022,39861,27705,-0.01,4.25,-0.0072,-0.0201,0,7.585022926,0,21955
600095,3/31/2022,34678,22144,-0.02,4.38,0.0106,0.0305,0,8.038443565,0,23639
600095,12/31/2021,35268,22677,0.03,4.4,0.0203,0.0637,0.0136,9.839830399,0.133,28892
600095,9/30/2021,36847,24324,0.07,4.46,0.0092,0.0311,0,9.161889076,0,27408
600095,6/30/2021,35698,25085,0.03,3.95,0.0147,0.0466,0,11.63153172,0,31406
600095,3/31/2021,36310,25541,0.05,4,0,-0.0001,0,8.43268013,0,22797
600095,12/31/2020,31669,21031,0,3.95,0.0178,0.0578,0.0053,12.77416229,0.075,39157
600095,9/30/2020,33828,23159,0.05,3.72,0.0232,0.0736,0,16.74984169,0,43073
600095,6/30/2020,31885,22354,0.04,3.68,0.0313,0.0907,0,9.664853096,0,26167
600095,3/31/2020,1166,286.47,0.05,2.33,0.016,0.0463,0,9.800540924,0,3714
600096,9/30/2024,50708,26625,0.86,11.78,0.0905,0.2982,0,20.70999908,0,41254
600096,6/30/2024,51483,29083,0.75,10.9,0.0952,0.2979,0,19.42000008,0,35402
600096,3/31/2024,54325,30563,0.8,11.1,0.0785,0.1901,0,18.09720802,0,34816
600096,12/31/2023,52571,30560,0.45,10.22,0.0671,0.2123,0.0672,14.87441826,1,28616
600096,9/30/2023,56415,34813,0.56,9.88,0.0748,0.2711,0,16.29511642,0,31349
600096,6/30/2023,56476,35749,0.6,9.46,0.0979,0.3726,0,15.94232464,0,31312
600096,3/31/2023,59722,38262,0.86,9.79,0.0536,0.2086,0,19.28139114,0,38924
600096,12/31/2022,53223,33810,0.49,8.92,0.1005,0.4325,0.0526,19.01924515,1,38603
600096,9/30/2022,61635,42992,0.91,8.55,0.1292,0.5748,0,21.23393822,0,43566
600096,6/30/2022,58163,41506,0.99,7.54,0.1079,0.5596,0,28.2305603,0,57794
600096,3/31/2022,59215,44640,0.9,6.5,0.0488,0.2895,0,24.3706646,0,46540
600096,12/31/2021,53142,40544,0.44,5.56,0.0878,0.5386,0,17.43732262,0,36050
600096,9/30/2021,56130,44418,0.69,5.09,0.0731,0.4832,0,21.31529427,0,44612
600096,6/30/2021,53429,43301,0.54,4.33,0.0475,0.3081,0,12.2847681,0,25797
600096,3/31/2021,55055,45793,0.31,3.83,0.0201,0.1132,0,6.409051418,0,13492
600096,12/31/2020,52989,44445,0.12,3.5,0.025,0.0874,0,5.487015724,0,8655
600096,9/30/2020,54370,47784,0.09,3.17,0.0161,-0.0001,0,4.465545177,0,7073
600096,6/30/2020,51684,45202,-0.02,3.11,0.0213,0.0229,0,4.266674519,0,6796
600096,3/31/2020,62026,55310,0.01,3.08,0.0185,0.0069,0,4.790969372,0,8022
600097,9/30/2024,3206,984.78,0.18,9.12,-0.0167,-0.0566,0,8.149999619,0,2120
600097,6/30/2024,3146,931.87,-0.15,8.98,0.0146,0.0258,0,8.229999542,0,1983
600097,3/31/2024,3335,1045,0.03,8.86,0.0653,0.2572,0,8.923978806,0,2200
600097,12/31/2023,3403,1109,0.52,9.31,0.0393,0.0837,0.0182,10.44877625,0.19,2576
600097,9/30/2023,3388,1242,0.21,9.98,-0.0092,-0.0524,0,9.15856266,0,2258
600097,6/30/2023,3266,1145,-0.11,8.64,-0.0183,0.0064,0,9.187885284,0,2296
600097,3/31/2023,3195,1071,-,-,-0.0054,0.1156,0,10.12349606,0,2617
600097,12/31/2022,3435,1308,0.27,8.68,0.0149,0.0182,0.0129,10.34524822,0.133,2585
600097,9/30/2022,3296,1232,0.02,8.35,0.0341,0.0584,0,8.580866814,0,2135
600097,6/30/2022,2960,941.16,0.12,8.19,0.0102,0.0206,0,9.332899094,0,2368
600097,3/31/2022,3001,983.83,0.04,8.2,-0.0086,-0.007,0,13.06136131,0,3115
600097,12/31/2021,2944,927.72,-0.02,8.2,0.0417,0.0937,0.0221,10.62236118,0.24,2776
600097,9/30/2021,3129,1085,0.19,8.43,0.0389,0.2902,0,10.19859791,0,2759
600097,6/30/2021,3058,1054,0.69,8.16,0.0152,0.0251,0,8.833133698,0,2229
600097,3/31/2021,3011,1098,0.03,6.73,0.0123,0.1004,0,8.55730629,0,2265
600097,12/31/2020,2815,900.75,0.21,7.8,0.0803,0.18,0.0191,9.592315674,0.18,2462
600097,9/30/2020,2528,643.71,0.28,7.49,0.0383,0.0783,0,8.769851685,0,2260
600097,6/30/2020,2635,818.44,0.15,7.39,-0.0068,-0.0447,0,8.40020752,0,2214
600097,3/31/2020,2653,854.96,-0.08,7.32,-0.0595,0.1486,0,8.694816589,0,2405
600098,9/30/2024,78139,48751,0.13,7.6,0.0261,0.1025,0,6.269999981,0,23601
600098,6/30/2024,76642,47782,0.2,7.41,0.0253,0.0648,0,6.400000095,0,22444
600098,3/31/2024,75641,46832,0.13,7.4,0.0334,0.0263,0,5.902383804,0,21532
600098,12/31/2023,74014,45861,0.03,7.22,0.0188,0.0753,0.0484,5.162182808,0.25,18832
600098,9/30/2023,67993,40050,0.12,7.19,0.0388,0.111,0,5.835093021,0,21290
600098,6/30/2023,65471,38374,0.2,7.05,0.0266,0.0617,0,5.95044899,0,21676
600098,3/31/2023,64360,37393,0.12,7.03,0.0175,0.0141,0,5.445362568,0,20729
600098,12/31/2022,61994,35439,0.04,6.91,0.0314,0.071,0.0387,5.166113377,0.2,19466
600098,9/30/2022,59699,32838,0.14,6.87,0.0181,0.0589,0,4.821705818,0,18169
600098,6/30/2022,57654,31227,0.13,6.73,0.0171,0.0322,0,5.985244274,0,21957
600098,3/31/2022,58640,32311,0.07,6.68,-0.0371,-0.1373,0,5.84089613,0,22064
600098,12/31/2021,58863,31831,-0.19,6.87,0.0072,0.0117,0.0135,7.381352425,0.1,21512
600098,9/30/2021,50356,28588,0.03,6.96,0.0196,0.0905,0,7.830652237,0,23002
600098,6/30/2021,51730,30317,0.17,6.85,0.0132,0.035,0,5.678260803,0,17225
600098,3/31/2021,49214,27702,0.07,6.89,0.0142,0.0174,0,5.883606434,0,17731
600098,12/31/2020,43401,22348,0.02,6.75,0.0379,0.0772,0.0292,5.937174797,0.17,17358
600098,9/30/2020,43221,22058,0.12,6.66,0.0319,0.0956,0,5.07115078,0,15122
600098,6/30/2020,42127,21324,0.16,6.52,0.0103,0.0202,0,4.81585598,0,14616
600098,3/31/2020,41767,21390,0.04,6.39,0.0165,0.0329,0,5.16996336,0,15839
600099,9/30/2024,1038,520.09,0.02,2.36,-0.0024,0.051,0,8.119999886,0,1933
600099,6/30/2024,1033,514.51,0.03,2.37,-0.0016,0.0157,0,6.856012821,0,1508
600099,3/31/2024,917.07,406.72,0.01,2.33,-0.0052,0.0133,0,8.30095768,0,1825
600099,12/31/2023,847.41,337.69,0.01,2.33,0.0032,0.0153,0.0022,10.18436813,0.022,2239
600099,9/30/2023,876.72,369.32,0.01,2.32,0.0152,0.0571,0,9.197818756,0,2022
600099,6/30/2023,813.22,301.2,0.03,2.34,0.0115,0.0192,0,9.108488083,0,2051
600099,3/31/2023,782.68,277.92,0.01,2.3,-0.0069,0.0085,0,8.631707191,0,1937
600099,12/31/2022,770.34,267.99,0.01,2.29,-0.0001,-0.0069,0.0035,8.681371689,0.03,1915
600099,9/30/2022,787.99,287.36,0,2.28,0.0203,0.0556,0,7.827141285,0,1692
600099,6/30/2022,796.64,295.14,0.03,2.29,-0.0029,0.0178,0,8.492646217,0,1865
600099,3/31/2022,804.72,310.14,0.01,2.25,0.0144,0.0276,0,8.899895668,0,2079
600099,12/31/2021,687.72,195.33,0.01,2.25,-0.0084,-0.0111,0,8.492646217,0,1856
600099,9/30/2021,724.48,234.95,-0.01,2.23,0.0198,0.0464,0,6.943110466,0,1571
600099,6/30/2021,692.65,201.76,0.03,2.24,0.0037,0.0151,0,6.327269554,0,1413
600099,3/31/2021,678.04,192.71,0.01,2.21,0.0189,0.052,0,5.969684601,0,1350
600099,12/31/2020,585.8,102.4,0.03,2.21,0.0047,0.0192,0,6.059080601,0,1348
600099,9/30/2020,661.39,184.31,0.01,2.17,-0.0027,0.0055,0,6.764318466,0,1481
600099,6/30/2020,641.91,158.38,0,2.21,-0.0085,-0.0124,0,6.20388031,0,1409
600099,3/31/2020,640.94,158.08,-0.01,2.19,0.0017,0.042,0,5.907516479,0,1332
600100,9/30/2024,50054,30230,0.01,4.51,0.0064,0.0387,0,5.769999981,0,21073
600100,6/30/2024,49736,30349,0.08,4.38,-0.0149,-0.0466,0,5.090000153,0,17053
600100,3/31/2024,50132,30812,-0.05,4.34,0.0027,-0.0168,0,6.46999979,0,21676
600100,12/31/2023,55084,35832,-0.04,4.26,0.0087,-0.1422,0,7.349999905,0,24625
600100,9/30/2023,56152,36696,-0.24,4.33,0.0018,-0.0311,0,7.269999981,0,24357
600100,6/30/2023,55640,35377,-0.05,4.56,-0.0143,0.039,0,8,0,27204
600100,3/31/2023,55951,35810,0.08,4.53,0.0227,0.052,0,7.349999905,0,26166
600100,12/31/2022,54135,34168,0.02,4.45,0.0027,-0.0845,0,4.309999943,0,14440
600100,9/30/2022,55929,36007,-0.13,4.5,-0.0114,0.0243,0,4.039999962,0,13502
600100,6/30/2022,57045,37251,0.04,4.66,-0.013,-0.1245,0,4.369999886,0,14909
600100,3/31/2022,59039,39460,-0.16,4.54,0.0128,-0.1996,0,5.539999962,0,18561
600100,12/31/2021,61785,41433,-0.34,4.75,-0.0045,-0.0449,0,5.849999905,0,20202
600100,9/30/2021,62552,40485,-0.06,5.27,-0.0047,-0.1026,0,5.800000191,0,19566
600100,6/30/2021,60949,41105,-0.18,5.21,-0.0099,-0.0119,0,6.070000172,0,18109
600100,3/31/2021,62480,42054,0,5.41,0.0269,0.0984,0,5.619847775,0,16776
600100,12/31/2020,62328,41775,0.09,5.43,0.011,-0.0051,0.0018,6.118946075,0.011,18376
600100,9/30/2020,61782,41764,-0.02,5.3,-0.0022,0.0819,0,7.117142677,0,20955
600100,6/30/2020,62227,42147,0.14,5.32,-0.0142,-0.1127,0,7.18682003,0,21607
600100,3/31/2020,60282,40395,-0.17,5.29,-0.0126,-0.0399,0,7.91245985,0,23622
600101,9/30/2024,4200,1203,0.25,5.47,0.0105,0.0209,0,7.980000019,0,4723
600101,6/30/2024,4067,1205,0.03,5.22,0.0448,0.0977,0,9.367429733,0,5184
600101,3/31/2024,4045,1148,0.13,5.29,-0.0158,-0.007,0,5.643304825,0,3123
600101,12/31/2023,3895,1076,-0.01,5.15,0.053,0.1189,0.012,6.404884338,0.077,3544
600101,9/30/2023,4103,1281,0.15,5.15,0.0274,0.0639,0,6.305878639,0,3489
600101,6/30/2023,4039,1298,0.08,5,0.0383,0.086,0,7.196735382,0,4008
600101,3/31/2023,3906,1178,0.11,4.98,0.0143,0.0168,0,6.381155968,0,3586
600101,12/31/2022,3811,1145,0.02,4.87,0.0438,0.1044,0.0096,6.418913841,0.061,3582
600101,9/30/2022,3927,1284,0.13,4.82,0.0242,0.057,0,6.207466125,0,3388
600101,6/30/2022,3893,1309,0.07,4.7,0.0276,0.0656,0,6.872014046,0,3843
600101,3/31/2022,3718,1137,0.08,4.69,0.0004,0.0352,0,5.355091095,0,3093
600101,12/31/2021,3582,1043,0.04,4.62,0.0352,0.0658,0.0106,5.497393131,0.061,3253
600101,9/30/2021,3600,1086,0.07,4.57,0.0175,0.0443,0,5.362580299,0,3127
600101,6/30/2021,3550,1076,0.05,4.5,0.0217,0.0547,0,3.976997852,0,2259
600101,3/31/2021,3453,987.21,0.06,4.49,-0.0139,-0.0092,0,4.258797646,0,2499
600101,12/31/2020,3401,969.97,-0.02,4.42,0.0256,0.0635,0.0087,4.459124565,0.038,2499
600101,9/30/2020,3427,991.53,0.06,4.43,0.0121,0.0291,0,4.318154335,0,2453
600101,6/30/2020,3345,966.08,0.03,4.34,0.013,0.0442,0,4.343836784,0,2503
600101,3/31/2020,3313,931.25,0.05,4.34,0.0011,0.0101,0,4.336474419,0,2478
600103,9/30/2024,6027,1746,0.01,1.78,0.0136,0.0368,0,1.960000038,0,4777
600103,6/30/2024,6127,1884,0.01,1.73,0.0066,0.024,0,1.710000038,0,3783
600103,3/31/2024,6251,2006,0.01,1.76,0.0051,0.0272,0,2.102308512,0,4690
600103,12/31/2023,6167,1947,0.01,1.75,0.0048,0.0164,0.007,2.370055437,0.017,5287
600103,9/30/2023,5819,1664,0.01,1.74,0.0038,0.0208,0,2.518803596,0,5619
600103,6/30/2023,5805,1666,0.01,1.73,0.0308,0.0608,0,2.797647476,0,6991
600103,3/31/2023,5867,1639,0.03,1.77,-0.0057,0.0269,0,2.485714674,0,5664
600103,12/31/2022,5824,1660,0.01,1.75,0.0254,0.0477,0.0228,2.193277836,0.05,4978
600103,9/30/2022,5657,1521,0.02,1.73,0.0383,0.072,0,2.183529854,0,4956
600103,6/30/2022,5526,1436,0.03,1.71,0.0362,0.0696,0,2.417479515,0,5553
600103,3/31/2022,5644,1628,0.03,1.68,0.0063,0.039,0,2.583193779,0,5885
600103,12/31/2021,5391,1444,0.02,1.65,0.0254,0.0471,0,2.709916592,0,6239
600103,9/30/2021,5416,1506,0.02,1.64,0.0289,0.0581,0,2.729412317,0,6239
600103,6/30/2021,5428,1564,0.02,1.62,0.0293,0.0672,0,2.407731533,0,5604
600103,3/31/2021,5507,1579,0.03,1.61,-0.0139,0.0863,0,2.154286146,0,5050
600103,12/31/2020,5493,1583,0.04,1.59,0.0083,0.0097,0,1.842353225,0,4358
600103,9/30/2020,5508,1655,0,1.55,0.0007,0.0105,0,1.949580193,0,4589
600103,6/30/2020,5313,1469,0,1.55,-0.0062,-0.0154,0,1.842353225,0,4404
600103,3/31/2020,5351,1515,-0.01,1.55,-0.0035,0.0199,0,1.959328055,0,4658
600104,9/30/2024,955306,605006,0.02,25.62,-0.0025,0.0527,0,13.56999969,0,167146
600104,6/30/2024,973115,626711,0.34,25.08,0.003,0.033,0,13.47855091,0,158967
600104,3/31/2024,959576,610704,0.24,25.23,0.0075,0.0388,0,14.6552496,0,171319
600104,12/31/2023,1006650,663743,0.23,24.95,0.0131,0.0764,0.0282,13.15763283,0.37,155276
600104,9/30/2023,952349,609070,0.38,24.88,0.011,0.072,0,14.39268112,0,170081
600104,6/30/2023,941670,604030,0.37,24.53,0.0058,0.0488,0,13.44021797,0,162888
600104,3/31/2023,948129,608162,0.24,24.48,-0.0116,0.0686,0,13.63018608,0,165072
600104,12/31/2022,990107,653807,0.3,24.29,0.0124,0.0894,0.0246,13.6871767,0.337,165647
600104,9/30/2022,967792,638618,0.5,23.74,0.0054,0.0279,0,13.55419922,0,164534
600104,6/30/2022,950006,618270,0.12,24.15,0.0101,0.0896,0,16.34066582,0,204919
