600332.SS,GYBYS,Healthcare,Medical Distribution,2019,nan,nan,nan,nan,0.424,nan,nan,nan,0.013406016632768395,44464914275.50195,nan,31.62759017944336
600335.SS,SINOMACH AUTO,Consumer Cyclical,Auto & Truck Dealerships,2019,nan,nan,nan,nan,0.15,nan,nan,nan,0.027312174147616743,8214962733.736755,nan,5.492056369781494
600336.SS,AUCMA,Technology,Consumer Electronics,2019,nan,nan,nan,nan,0.03,nan,nan,nan,0.007307524113604425,3276136884.0959473,nan,4.105357646942139
600339.SS,CPEC,Energy,Oil & Gas Equipment & Services,2019,nan,nan,nan,nan,0.052,nan,nan,nan,0.016390156158412866,17713303116.45508,nan,3.172636032104492
600345.SS,YCIG,Technology,Communication Equipment,2019,nan,nan,nan,nan,0.36,nan,nan,nan,0.016281859598139034,7287884979.278564,nan,22.110496520996094
600346.SS,HLGF,Consumer Cyclical,Textile Manufacturing,2019,nan,nan,nan,nan,0.214286,nan,nan,nan,0.015281153907455556,98708551144.99023,nan,14.022893905639648
600348.SS,HUAYANG,Energy,Thermal Coal,2019,nan,nan,nan,nan,0.186667,nan,nan,nan,0.07063579263662474,9533427506.61206,nan,2.6426687240600586
600350.SS,SHANDONG HI-SPEED,Industrials,Infrastructure Operations,2019,nan,nan,nan,nan,0.221,nan,nan,nan,0.060665242415561815,17675849722.03015,nan,3.6429426670074463
600351.SS,YABAO PHARM,Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.25,nan,nan,nan,0.045376258542754365,3966832122.8027344,nan,5.509489059448242
600352.SS,ZHEJIANG LONGSHENG,Basic Materials,Specialty Chemicals,2019,nan,nan,nan,nan,0.25,nan,nan,nan,0.019791148960059467,41095768701.52344,nan,12.631909370422363
600353.SS,XUGUANG ELECTRONICS,Industrials,Electrical Equipment & Parts,2019,nan,nan,nan,nan,0.042857,nan,nan,nan,0.010931235854226177,3258571123.078705,nan,3.9205996990203857
600356.SS,HENGFENG PAPER,Basic Materials,Paper & Paper Products,2019,nan,nan,nan,nan,0.068,nan,nan,nan,0.009527383664189213,2132139237.8007812,nan,7.137321472167969
600360.SS,ST SINO-MICROELECTRONICS,Technology,Semiconductor Equipment & Materials,2019,nan,nan,nan,nan,0.035,nan,nan,nan,0.005395355045891926,6229492567.98053,nan,6.487061500549316
600361.SS,INNOVATION NEW MATERIAL,Basic Materials,Aluminum,2019,nan,nan,nan,nan,0.07,nan,nan,nan,0.01977412737782677,14540252698.200195,nan,3.5399792194366455
600362.SS,JIANGXI COPPER,Basic Materials,Copper,2019,nan,nan,nan,nan,0.2,nan,nan,nan,0.012975662465669889,31986806893.144043,nan,15.413471221923828
600363.SS,LIANOVATION,Technology,Electronic Components,2019,nan,nan,nan,nan,0.052,nan,nan,nan,0.0034385852283480276,6884154265.785767,nan,15.122498512268066
600366.SS,NINGBO YUNSHENG,Industrials,Tools & Accessories,2019,nan,nan,nan,nan,0.1,nan,nan,nan,0.01581141075889648,6950929406.356812,nan,6.3245463371276855
600367.SS,REDSTAR DEV,Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.04,nan,nan,nan,0.005390335664156821,2531426829.4522705,nan,7.420688152313232
600368.SS,WUZHOU COMM,Industrials,Railroads,2019,nan,nan,nan,nan,0.07972,nan,nan,nan,0.02943720532678238,4359153676.514648,nan,2.7081375122070312
600369.SS,SOUTHWEST SECURITIES ,Financial Services,Capital Markets,2019,nan,nan,nan,nan,0.03,nan,nan,nan,0.006263248832557693,31829055196.35742,nan,4.789846420288086
600370.SS,SANFAME,Consumer Cyclical,Textile Manufacturing,2019,nan,nan,nan,nan,0.025,nan,nan,nan,0.009429338413266626,10330814796.395996,nan,2.651299476623535
600373.SS,CHINESE MEDIA,Communication Services,Publishing,2019,nan,nan,nan,nan,0.5,nan,nan,nan,0.04738530266416699,14801319239.654785,nan,10.55179500579834
600376.SS,CAPITAL DEV ,Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.4,nan,nan,nan,0.060249129474671134,17126022848.741455,nan,6.639100074768066
600377.SS,NINGHU EXPRESSWAY,Industrials,Infrastructure Operations,2019,nan,nan,nan,nan,0.46,nan,nan,nan,0.05216513360026674,33647856860.296143,nan,8.818150520324707
600378.SS,CTYC,Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.063,nan,nan,nan,0.003450354545104127,20241554040.613037,nan,18.25899314880371
600379.SS,SBVE,Industrials,Electrical Equipment & Parts,2019,nan,nan,nan,nan,0.046429,nan,nan,nan,0.008414482320185405,1821971611.7720947,nan,5.517748832702637
600380.SS,JOINCARE,Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.16,nan,nan,nan,0.01650632898440405,18167092787.459473,nan,9.693251609802246
600382.SS,GUANGDONG MINGZHU,Technology,Electronic Components,2019,nan,nan,nan,nan,0.035503,nan,nan,nan,0.00907227632484236,2717462116.5905,nan,3.913350820541382
600383.SS,GEMDALE,Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.6,nan,nan,nan,0.049846659937472365,54341614547.45117,nan,12.036914825439453
600386.SS,BEI BA MEDIA,Consumer Cyclical,Auto Parts,2019,nan,nan,nan,nan,0.11,nan,nan,nan,0.03203023317116661,2769383523.5595703,nan,3.434255361557007
600388.SS,LONGKING,Industrials,Pollution & Treatment Controls,2019,nan,nan,nan,nan,0.17,nan,nan,nan,0.019091695508215493,11309027428.553467,nan,8.90439510345459
600389.SS,JIANGSHAN,Basic Materials,Agricultural Inputs,2019,nan,nan,nan,nan,0.275862,nan,nan,nan,0.023136504424623748,5134741346.656128,nan,11.923235893249512
600390.SS,MINMETALS CAPITAL,Financial Services,Financial Conglomerates,2019,nan,nan,nan,nan,0.150833,nan,nan,nan,0.021240027872591685,31942396629.281982,nan,7.101356029510498
600392.SS,SHENGHE RESOURCES,Basic Materials,Other Industrial Metals & Mining,2019,nan,nan,nan,nan,0.03,nan,nan,nan,0.0033826618108117757,15545419997.921875,nan,8.868755340576172
600395.SS,PANJIANG,Energy,Thermal Coal,2019,nan,nan,nan,nan,0.4,nan,nan,nan,0.08612619653399013,9969649739.044617,nan,4.644347667694092
600398.SS,HLA,Consumer Cyclical,Apparel Manufacturing,2019,nan,nan,nan,nan,0.38,nan,nan,nan,0.06983876884592538,26132370311.77246,nan,5.441103935241699
600399.SS,FUSHUN SPECIAL STEEL,Basic Materials,Steel,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,6446159680.410736,nan,3.2686779499053955
600400.SS,HONGDOU,Consumer Cyclical,Apparel Manufacturing,2019,nan,nan,nan,nan,0.05,nan,nan,nan,0.01628961061486765,7049186645.087463,nan,3.069441080093384
600403.SS,DAYOU ENERGY,Energy,Thermal Coal,2019,nan,nan,nan,nan,0.082,nan,nan,nan,0.02342821394239677,8367963075.035156,nan,3.5000534057617188
600406.SS,NARI,Industrials,Specialty Industrial Machinery,2019,nan,nan,nan,nan,0.21412,nan,nan,nan,0.019075663466560998,90166586833.42578,nan,11.224773406982422
600409.SS,SANYOU CHEM IND,Basic Materials,Specialty Chemicals,2019,nan,nan,nan,nan,0.231,nan,nan,nan,0.04194665358617474,11368364294.718628,nan,5.506994724273682
600415.SS,COMMODITIES CITY,Real Estate,Real Estate - Diversified,2019,nan,nan,nan,nan,0.06,nan,nan,nan,0.016574206281882813,19851267522.816406,nan,3.6200828552246094
600418.SS,JIANGHUAI AUTO,Consumer Cyclical,Auto Manufacturers,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,10880012639.042358,nan,4.981667995452881
600419.SS,TERUN DAIRY,Basic Materials,Paper & Paper Products,2019,nan,nan,nan,nan,0.14606,nan,nan,nan,0.01279243716145315,3655828295.008606,nan,11.417683601379395
600420.SS,SINOPHARM MODERN,Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.1,nan,nan,nan,0.011868316844906773,11300423350.052002,nan,8.42579460144043
600422.SS,KPC,Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.1,nan,nan,nan,0.010216096927121396,7409639957.41272,nan,9.788474082946777
600425.SS,QINGSONG BUILDING CHEMICALS,Basic Materials,Building Materials,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,5799328276.123535,nan,3.613964080810547
600426.SS,HUALU HENGSHENG,Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.153846,nan,nan,nan,0.011289549886586087,28934421847.026855,nan,13.62729263305664
600428.SS,COSCO SHIPPING SPECIALIZED,Industrials,Marine Shipping,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,7411847198.054749,nan,3.4527506828308105
600429.SS,SANYUAN,Consumer Defensive,Packaged Foods,2019,nan,nan,nan,nan,0.037,nan,nan,nan,0.006998464740716876,7978844396.989868,nan,5.286873817443848
600433.SS,GUANHAO HI-TECH,Basic Materials,Paper & Paper Products,2019,nan,nan,nan,nan,0.026,nan,nan,nan,0.00875030733864751,5229560267.202332,nan,2.9713242053985596
600435.SS,NORTH NAVIGATION,Industrials,Specialty Industrial Machinery,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,12322977786.102295,nan,8.201321601867676
600436.SS,PIENTZEHUANG,Healthcare,Drug Manufacturers - General,2019,nan,nan,nan,nan,0.6,nan,nan,nan,0.005627233959976854,64328264610.041016,nan,106.62432098388672
600438.SS,TONGWEI,Technology,Solar,2019,nan,nan,nan,nan,0.16,nan,nan,nan,0.014350359293232735,50195037690.77637,nan,11.14954662322998
600439.SS,REBECCA,Consumer Defensive,Household & Personal Products,2019,nan,nan,nan,nan,0.05,nan,nan,nan,0.014113825370996098,4010216883.9577637,nan,3.542625665664673
600444.SS,SINOMACH GENERAL,Industrials,Building Products & Equipment,2019,nan,nan,nan,nan,0.13,nan,nan,nan,0.013025338253946687,1461371645.702362,nan,9.980546951293945
600446.SS,KINGDOM,Technology,Software - Application,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,19139639713.688354,nan,20.22629737854004
600449.SS,NINGXIA BUILDING MATERIALS,Basic Materials,Building Materials,2019,nan,nan,nan,nan,0.3,nan,nan,nan,0.03213413740319214,4464233652.8302,nan,9.33586597442627
600452.SS,FULING ELEC POWER,Utilities,Utilities - Regulated Electric,2019,nan,nan,nan,nan,0.039769,nan,nan,nan,0.009146238226971836,6681070295.370972,nan,4.348126411437988
600456.SS,BAO TITANIUM,Basic Materials,Other Industrial Metals & Mining,2019,nan,nan,nan,nan,0.1,nan,nan,nan,0.004441298840686888,10757618461.137085,nan,22.51593589782715
600458.SS,TIMES NEW MATERIAL,Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.04,nan,nan,nan,0.006009611385855068,5487529539.367676,nan,6.656004428863525
600459.SS,SPM,Basic Materials,Other Precious Metals & Mining,2019,nan,nan,nan,nan,0.129204,nan,nan,nan,0.012569036680042818,7819928504.399048,nan,10.279546737670898
600460.SS,SILAN MICROELEC,Technology,Semiconductors,2019,nan,nan,nan,nan,0.04,nan,nan,nan,0.0026004767443150935,25596383734.449097,nan,15.381794929504395
600461.SS,HONGCHENG ENVIRONMENT,Utilities,Utilities - Regulated Water,2019,nan,nan,nan,nan,0.17,nan,nan,nan,0.03668624997671839,5896484455.546143,nan,4.6338887214660645
600467.SS,HOMEY,Consumer Defensive,Farm Products,2019,nan,nan,nan,nan,0.013,nan,nan,nan,0.005388119879893222,3524953007.611328,nan,2.412715435028076
600468.SS,BENEFO ELEC,Industrials,Electrical Equipment & Parts,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,3911778150.2102966,nan,3.5962436199188232
600469.SS,AEOLUS,Consumer Cyclical,Auto Parts,2019,nan,nan,nan,nan,0.02,nan,nan,nan,0.004423174531363613,3298314379.5373535,nan,4.521639347076416
600475.SS,HUAGUANG ENVIRONMENT ENERGY,Industrials,Specialty Industrial Machinery,2019,nan,nan,nan,nan,0.136095,nan,nan,nan,0.027483308143598242,4733862250.77948,nan,4.9519147872924805
600477.SS,HXSS,Basic Materials,Steel,2019,nan,nan,nan,nan,0.083333,nan,nan,nan,0.03289282259362896,6001715879.345337,nan,2.533470630645752
600478.SS,CORUN,Industrials,Electrical Equipment & Parts,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,7297410497.488342,nan,4.381408214569092
600479.SS,QIANJIN PHARM,Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.4,nan,nan,nan,0.060534161545365256,2801703905.205658,nan,6.607839107513428
600480.SS,LINGYUN,Consumer Cyclical,Auto Parts,2019,nan,nan,nan,nan,0.142857,nan,nan,nan,0.028023433918350524,4794441712.309479,nan,5.097769260406494
600481.SS,SHUANGLIANG ECO-ENERGY,Industrials,Specialty Industrial Machinery,2019,nan,nan,nan,nan,0.12,nan,nan,nan,0.04019171932357467,5585270086.923828,nan,2.985689640045166
600482.SS,CHINA POWER,Industrials,Specialty Industrial Machinery,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,44267894507.77734,nan,19.659591674804688
600483.SS,FUNENG,Utilities,Utilities - Diversified,2019,nan,nan,nan,nan,0.161538,nan,nan,nan,0.026382925185109728,17022307319.53418,nan,6.122823715209961
600486.SS,YANGNONG CHEM,Basic Materials,Agricultural Inputs,2019,nan,nan,nan,nan,0.669231,nan,nan,nan,0.013388852026210372,20327923000.272583,nan,49.984195709228516
600487.SS,HENGTONG OPTIC-ELECTRIC,Technology,Communication Equipment,2019,nan,nan,nan,nan,0.15,nan,nan,nan,0.009497808702906828,38957354182.83984,nan,15.793116569519043
600488.SS,TJPC,Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.056,nan,nan,nan,0.01400443408214118,4366177335.646484,nan,3.9987335205078125
600489.SS,ZHONGJIN GOLD,Basic Materials,Gold,2019,nan,nan,nan,nan,0.02,nan,nan,nan,0.0026071899146732445,37184171331.12842,nan,7.6710944175720215
600493.SS,FYNEX TEXTILE,Consumer Cyclical,Textile Manufacturing,2019,nan,nan,nan,nan,0.04,nan,nan,nan,0.007561802073629739,1438810470.5810547,nan,5.2897443771362305
600495.SS,JINXI AXLE,Industrials,Railroads,2019,nan,nan,nan,nan,0.012,nan,nan,nan,0.0028976713916795743,5003424289.458984,nan,4.141256332397461
600496.SS,JINGGONG STEEL BUILDING,Industrials,Engineering & Construction,2019,nan,nan,nan,nan,0.013,nan,nan,nan,0.004746233654069542,5513333666.06662,nan,2.739013910293579
600497.SS,CHIHONG ZINC AND GERMANIUM,Basic Materials,Other Industrial Metals & Mining,2019,nan,nan,nan,nan,0.07,nan,nan,nan,0.017980105614288,19821368988.88916,nan,3.8931918144226074
600498.SS,FIBERHOME TELCOM,Technology,Communication Equipment,2019,nan,nan,nan,nan,0.34,nan,nan,nan,0.01283688632237783,31371814065.063965,nan,26.486173629760742
600499.SS,KEDA INDUSTRIAL,Industrials,Specialty Industrial Machinery,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,7363888459.027405,nan,3.8396382331848145
600500.SS,SINOCHEN INT'L,Industrials,Conglomerates,2019,nan,nan,nan,nan,0.115385,nan,nan,nan,0.023486133053598646,17630036067.257812,nan,4.912899017333984
600501.SS,AEROSUN ,Consumer Cyclical,Auto Parts,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,3345619885.6481934,nan,7.756538391113281
600502.SS,ANHUI CONS ENGINEERING,Industrials,Engineering & Construction,2019,nan,nan,nan,nan,0.15,nan,nan,nan,0.046016126784952184,5595418936.56723,nan,3.2597267627716064
600503.SS,DELUXE FAMILY,Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.005,nan,nan,nan,0.0015864209186020053,5050015507.271484,nan,3.1517486572265625
600505.SS,XICHANG POWER,Utilities,Utilities - Regulated Electric,2019,nan,nan,nan,nan,0.052,nan,nan,nan,0.005542375024547642,3420462226.3985596,nan,9.382259368896484
600507.SS,FANGDA SPECIAL STEEL,Basic Materials,Steel,2019,nan,nan,nan,nan,1.14094,nan,nan,nan,0.22646824038532617,11653779206.851318,nan,5.03796911239624
600508.SS,SH ENERGY,Energy,Thermal Coal,2019,nan,nan,nan,nan,0.28,nan,nan,nan,0.035221318113695506,5745413724.346497,nan,7.94973087310791
600509.SS,TIANFU ENERGY,Utilities,Utilities - Diversified,2019,nan,nan,nan,nan,0.016,nan,nan,nan,0.004562552146278265,4819758612.060547,nan,3.5068092346191406
600510.SS,BLACK PEONY,Consumer Cyclical,Textile Manufacturing,2019,nan,nan,nan,nan,0.195,nan,nan,nan,0.03412516434867855,5897285975.350708,nan,5.714258193969727
600511.SS,CHINA NATIONAL MEDICINE,Healthcare,Medical Distribution,2019,nan,nan,nan,nan,0.4,nan,nan,nan,0.016266009165235705,18554101828.80139,nan,24.591157913208008
600512.SS,TENGDA CONS,Industrials,Engineering & Construction,2019,nan,nan,nan,nan,0.02,nan,nan,nan,0.007432660791852381,4302362270.4609375,nan,2.690826416015625
600513.SS,"Jiangsu Lianhuan Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.078,nan,nan,nan,0.010669414825997814,2086859341.6900635,nan,7.310616493225098
600516.SS,"FangDa Carbon New Material Co.,Ltd",Technology,Electronic Components,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,32642555633.823242,nan,8.10799789428711
600517.SS,"State Grid Yingda Co.,Ltd.",Industrials,Electrical Equipment & Parts,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,44602979114.1709,nan,7.799850940704346
600519.SS,"Kweichow Moutai Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2019,nan,nan,nan,nan,14.539,nan,nan,nan,0.013679328039630529,1335145324141.0312,nan,1062.8446044921875
600521.SS,"Zhejiang Huahai Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,21999471478.05713,nan,14.998685836791992
600522.SS,"Jiangsu Zhongtian Technology Co., Ltd.",Industrials,Electrical Equipment & Parts,2019,nan,nan,nan,nan,0.1,nan,nan,nan,0.012585465590968408,27118186381.989746,nan,7.94567346572876
600523.SS,"Guizhou Guihang Automotive Components Co.,Ltd",Consumer Cyclical,Auto Parts,2019,nan,nan,nan,nan,0.15,nan,nan,nan,0.011514073456770286,5267175984.910858,nan,13.027535438537598
600527.SS,"Jiangsu Jiangnan High Polymer Fiber Co.,Ltd",Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.083333,nan,nan,nan,0.05742195936955828,2513198045.911789,nan,1.4512392282485962
600528.SS,China Railway Hi-tech Industry Corporation Limited,Industrials,Engineering & Construction,2019,nan,nan,nan,nan,0.115,nan,nan,nan,0.010795637026456358,23664954515.78369,nan,10.652451515197754
600529.SS,Shandong Pharmaceutical Glass Co.Ltd,Consumer Cyclical,Packaging & Containers,2019,nan,nan,nan,nan,0.214286,nan,nan,nan,0.008268110873525056,17198994450.826538,nan,25.917165756225586
600531.SS,"Henan Yuguang Gold&Lead Co.,Ltd.",Basic Materials,Other Industrial Metals & Mining,2019,nan,nan,nan,nan,0.038,nan,nan,nan,0.008910615292842315,4649411812.591553,nan,4.264576435089111
600533.SS,"Nanjing Chixia Development Co.,Ltd.",Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.1,nan,nan,nan,0.03379308416728282,3107144629.9552917,nan,2.9591853618621826
600535.SS,"Tasly Pharmaceutical Group Co., Ltd",Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.3,nan,nan,nan,0.022504652448687136,19915214714.90869,nan,13.33057689666748
600536.SS,China National Software & Service Company Limited,Technology,Software - Application,2019,nan,nan,nan,nan,0.04142,nan,nan,nan,0.0009792748336662968,35959303278.98096,nan,42.29660415649414
600546.SS,"Shanxi Coal International Energy Group Co.,Ltd",Energy,Thermal Coal,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,10470154418.424805,nan,5.281394958496094
600547.SS,"Shandong Gold Mining Co., Ltd.",Basic Materials,Gold,2019,nan,nan,nan,nan,0.051021,nan,nan,nan,0.0022309461535260228,82661044814.18848,nan,22.86966896057129
600548.SS,Shenzhen Expressway Corporation Limited,Industrials,Infrastructure Operations,2019,nan,nan,nan,nan,0.35,nan,nan,nan,0.03978595466524059,12608582848.415771,nan,8.797074317932129
600549.SS,"Xiamen Tungsten Co.,Ltd.",Basic Materials,Other Industrial Metals & Mining,2019,nan,nan,nan,nan,0.15,nan,nan,nan,0.012326361949579957,19320542506.713867,nan,12.16904067993164
600551.SS,"Time Publishing and Media Co., Ltd.",Communication Services,Publishing,2019,nan,nan,nan,nan,0.135714,nan,nan,nan,0.026946991676729516,3414910061.828186,nan,5.036332130432129
600552.SS,"Triumph Science & Technology Co.,Ltd",Industrials,Building Products & Equipment,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,5313502973.470093,nan,5.625093936920166
600556.SS,"Inmyshow Digital Technology(Group)Co.,Ltd.",Communication Services,Advertising Agencies,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,21714064082.166748,nan,12.011651992797852
600557.SS,"Jiangsu Kanion Pharmaceutical Co.,Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,0.08,nan,nan,nan,0.005644474481530557,8245897738.097168,nan,14.173152923583984
600559.SS,"Hebei Hengshui Laobaigan Liquor Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2019,nan,nan,nan,nan,0.153846,nan,nan,nan,0.014525371241625385,9688576343.541382,nan,10.591536521911621
600562.SS,"Glarun Technology Co.,Ltd",Technology,Communication Equipment,2019,nan,nan,nan,nan,0.019,nan,nan,nan,0.0013755229684259873,17153722572.150269,nan,13.812928199768066
600563.SS,"Xiamen Faratronic Co., Ltd.",Technology,Electronic Components,2019,nan,nan,nan,nan,1.3,nan,nan,nan,0.028462687381176556,10276612186.431885,nan,45.673831939697266
600566.SS,"Hubei Jumpcan Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2019,nan,nan,nan,nan,1.23,nan,nan,nan,0.06066259292005679,18688550314.590454,nan,20.276086807250977
600571.SS,"Sunyard Technology Co.,Ltd",Technology,Software - Infrastructure,2019,nan,nan,nan,nan,0.37,nan,nan,nan,0.04296695412959864,4015589874.0130615,nan,8.611268997192383
600573.SS,"FuJian YanJing HuiQuan Brewery Co.,Ltd",Consumer Defensive,Beverages - Brewers,2019,nan,nan,nan,nan,0.03,nan,nan,nan,0.004624062860941628,1621950268.7454224,nan,6.4878010749816895
600575.SS,"Huaihe Energy (Group) Co.,Ltd",Industrials,Integrated Freight & Logistics,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,9266926907.513855,nan,2.384536027908325
600577.SS,"Tongling Jingda Special Magnet Wire Co., Ltd.",Industrials,Electrical Equipment & Parts,2019,nan,nan,nan,nan,0.04,nan,nan,nan,0.01645835350502892,5124886727.838684,nan,2.4303767681121826
600578.SS,"Beijing Jingneng Power Co., Ltd.",Utilities,Utilities - Independent Power Producers,2019,nan,nan,nan,nan,0.08,nan,nan,nan,0.02969197253691605,18037522166.44165,nan,2.694330930709839
600582.SS,Tiandi Science & Technology Co.Ltd,Industrials,Farm & Heavy Construction Machinery,2019,nan,nan,nan,nan,0.05,nan,nan,nan,0.018679941379341983,11077630994.540588,nan,2.6766679286956787
600583.SS,"Offshore Oil Engineering Co.,Ltd",Energy,Oil & Gas Equipment & Services,2019,nan,nan,nan,nan,0.05,nan,nan,nan,0.00739019970558338,29913671511.878174,nan,6.765717029571533
600584.SS,"JCET Group Co., Ltd.",Technology,Semiconductors,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,38610980566.43555,nan,21.577491760253906
600585.SS,Anhui Conch Cement Company Limited,Basic Materials,Building Materials,2019,nan,nan,nan,nan,1.69,nan,nan,nan,0.0394627821896663,171287795002.19922,nan,42.82516098022461
600588.SS,"Yonyou Network Technology Co.,Ltd.",Technology,Software - Application,2019,nan,nan,nan,nan,0.192308,nan,nan,nan,0.008980408255563078,73172221684.3789,nan,21.41417121887207
600596.SS,"Zhejiang Xinan Chemical Industrial Group Co.,Ltd",Basic Materials,Agricultural Inputs,2019,nan,nan,nan,nan,0.378571,nan,nan,nan,0.062353916478427834,8193862558.364868,nan,6.071326732635498
600598.SS,Heilongjiang Agriculture Company Limited,Consumer Defensive,Farm Products,2019,nan,nan,nan,nan,0.4,nan,nan,nan,0.04723092457686963,15055220840.377808,nan,8.469027519226074
600600.SS,Tsingtao Brewery Company Limited,Consumer Defensive,Beverages - Brewers,2019,nan,nan,nan,nan,0.48,nan,nan,nan,0.010136391527325551,33580139350.616455,nan,47.354129791259766
600602.SS,INESA Intelligent Tech Inc.,Technology,Software - Infrastructure,2019,nan,nan,nan,nan,0.06,nan,nan,nan,0.007517309258817277,8574610901.419983,nan,7.981579303741455
600604.SS,"Shanghai Shibei Hi-Tech Co.,Ltd.",Real Estate,Real Estate Services,2019,nan,nan,nan,nan,0.025,nan,nan,nan,0.0028384315647310933,12396370600.301392,nan,8.8076810836792
600605.SS,"Shanghai Huitong Energy Co.,Ltd",Industrials,Specialty Industrial Machinery,2019,nan,nan,nan,nan,0.028571,nan,nan,nan,0.0037948038978520672,1553092908.2622528,nan,7.528979301452637
600611.SS,"Dazhong Transportation (Group) Co., Ltd.",Industrials,Trucking,2019,nan,nan,nan,nan,0.12,nan,nan,nan,0.031205552608495418,6011699585.442627,nan,3.8454694747924805
600615.SS,"Chongqing Fenghwa Group Co., Ltd.",Industrials,Metal Fabrication,2019,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,2149049871.7265625,nan,11.429840087890625
600618.SS,"Shanghai Chlor-Alkali Chemical Co., Ltd.",Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.12,nan,nan,nan,0.01814435177937883,4959163110.046387,nan,6.613628387451172
600620.SS,"Shanghai Tianchen Co.,Ltd",Real Estate,Real Estate Services,2019,nan,nan,nan,nan,0.03,nan,nan,nan,0.0047250485425810096,4359809126.69043,nan,6.3491411209106445
600621.SS,"Shanghai Chinafortune Co., Ltd.",Financial Services,Financial Conglomerates,2019,nan,nan,nan,nan,0.007,nan,nan,nan,0.00047655963361424044,15583148995.811401,nan,14.688612937927246
600623.SS,Shanghai Huayi Group Corporation Limited,Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.26,nan,nan,nan,0.04443730236340383,11048622697.77063,nan,5.850940227508545
600628.SS,"Shanghai New World Co., Ltd",Consumer Cyclical,Department Stores,2019,nan,nan,nan,nan,0.13,nan,nan,nan,0.014168172715182009,5935398497.075684,nan,9.175495147705078
600636.SS,"China Reform Culture Holdings Co., Ltd.",Basic Materials,Chemicals,2019,nan,nan,nan,nan,0.37,nan,nan,nan,0.03777661432457988,4296194615.153748,nan,9.794419288635254
600638.SS,"Shanghai New Huang Pu Industrial Group Co., Ltd.",Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.255,nan,nan,nan,0.037965187594003594,4522991820.72583,nan,6.716679573059082
600640.SS,"New Guomai Digital Culture Co., Ltd.",Communication Services,Telecom Services,2019,nan,nan,nan,nan,0.1,nan,nan,nan,0.003886771737192468,20471899401.397705,nan,25.72829246520996
600641.SS,"Shanghai Wanye Enterprises Co.,Ltd",Real Estate,Real Estate - Development,2019,nan,nan,nan,nan,0.163333,nan,nan,nan,0.010688737577601085,14220818061.981323,nan,15.280850410461426
600642.SS,Shenergy Company Limited,Utilities,Utilities - Diversified,2019,nan,nan,nan,nan,0.2,nan,nan,nan,0.04151225487746014,23579014218.55713,nan,4.817854404449463
