Comp_data,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Stock Price,Time,SIZE
SHS,2021,1,1306.578357,17951.11102,0.14617396,0.307608268,8.175866943,0.44751169,2.150284735,0.025906736,0.278238342,8000000000000.0,6730000000000.0,10.74,2021-03-31,29.537596259585186
SHS,2021,2,964.9276113,17893.69702,0.140796414,0.302623168,8.148777863,0.553143321,2.095710012,0.026666667,0.442133334,12000000000000.0,9730000000000.0,16.58,2021-06-30,29.906235012126462
SHS,2021,3,757.5781536,17039.50413,0.14069297,0.305567412,8.378223721,0.5917498,2.312273861,0.025380711,0.485025381,12800000000000.0,10000000000000.0,19.11,2021-09-30,29.933606208922594
SHS,2021,4,874.7659211,15308.68548,0.156528754,0.300862179,4.291024048,0.444996401,1.593866438,0.040983607,1.091393444,15900000000000.0,10900000000000.0,26.63,2021-12-31,30.019783905163646
SHS,2020,1,224.6702385,13214.29305,0.041595128,0.090720167,10.61104738,0.538208267,0.930798943,0.081301805,0.156099465,2800000000000.0,5930000000000.0,1.92,2020-03-31,29.411045328938183
SHS,2020,2,1058.867601,14200.79065,0.068192437,0.147241389,6.890845807,0.520549742,0.950651294,0.074074074,0.3,2800000000000.0,6140000000000.0,4.05,2020-06-30,29.445845858087598
SHS,2020,3,673.9360562,13674.7267,0.070299768,0.157530275,14.03896258,0.593622999,2.186515362,0.033444816,0.151170569,6200000000000.0,6970000000000.0,4.52,2020-09-30,29.57263634070098
SHS,2020,4,1681.829849,15565.89387,0.11602639,0.254893216,7.419001517,0.534425019,1.734561486,0.0,0.0,5600000000000.0,6930000000000.0,9.42,2020-12-31,29.56688092913036
THD,2024,1,113.2643366,13667.24129,0.022073878,0.029238185,89.73136037,0.106776839,2.590134999,0.0,0.0,13600000000000.0,6960000000000.0,35.1,2024-03-31,29.571200590274877
THD,2024,2,90.89854993,11107.42366,0.028050353,0.034771169,78.68207393,0.01229368,3.18705769,0.0,0.0,13600000000000.0,4330000000000.0,34.9,2024-06-30,29.096588657942945
THD,2024,3,66.67417931,11174.09784,0.028732279,0.033867948,85.1551008,0.025798614,3.194888796,0.0,0.0,13700000000000.0,4420000000000.0,35.5,2024-09-30,29.117160812018156
THD,2023,1,207.3908681,14597.57335,0.028331584,0.046700871,58.2973214,0.245904587,2.68537784,0.0,0.0,13700000000000.0,7970000000000.0,35.82,2023-03-31,29.706705608730672
THD,2023,2,35.49757036,13322.54589,0.022110062,0.034748235,80.72617572,0.154341611,2.777246956,0.0,0.0,14200000000000.0,7150000000000.0,36.09,2023-06-30,29.598133472634466
THD,2023,3,97.35104637,13416.91286,0.023540714,0.034595827,76.98887887,0.080852065,2.638460902,0.0,0.0,13600000000000.0,6650000000000.0,35.2,2023-09-30,29.52563797059631
THD,2023,4,148.3979496,13553.97642,0.023485632,0.034423338,76.56243867,0.086328332,2.589645939,0.0,0.0,13500000000000.0,6760000000000.0,35.3,2023-12-31,29.54204400598342
THD,2022,1,310.6972606,15530.8384,0.065866189,0.124214154,25.88817477,0.4085541,3.592851755,0.02688172,4.110483866,19500000000000.0,11000000000000.0,152.91,2022-03-31,30.02891638872692
THD,2022,2,207.288957,14210.86257,0.075737893,0.131345374,17.86436243,0.305111205,2.885116916,0.036585366,1.885975612,14400000000000.0,8460000000000.0,51.55,2022-06-30,29.76637028954668
THD,2022,3,105.4723245,14316.3349,0.080426237,0.126124801,18.46957799,0.305201184,2.856876449,0.036674817,1.500366747,14300000000000.0,8490000000000.0,40.91,2022-09-30,29.769910116251804
THD,2022,4,152.262964,14390.18249,0.025928896,0.042019428,56.24289835,0.281176601,2.724079423,0.038265306,1.356505101,13700000000000.0,8310000000000.0,35.45,2022-12-31,29.748480724795904
THD,2021,1,861.3825121,13650.24993,0.193399817,0.51580596,19.16663081,0.491244975,15.13525401,0.012100678,2.163843168,72300000000000.0,11200000000000.0,178.82,2021-03-31,30.046934894229597
THD,2021,2,67.64110778,13709.83038,0.137849723,0.339120155,34.93293602,0.51829197,16.70334305,0.010917031,2.055349351,80200000000000.0,11800000000000.0,188.27,2021-06-30,30.099120647400166
THD,2021,3,186.0921074,13574.19217,0.1066321,0.252164041,44.47831408,0.532501005,15.38213084,0.01197318,2.481681039,73100000000000.0,12400000000000.0,207.27,2021-09-30,30.14871758853954
THD,2021,4,1590.993786,15239.40078,0.090104866,0.218431325,41.99777863,0.405762825,7.729962728,0.0,0.0,41200000000000.0,10600000000000.0,251.82,2021-12-31,29.99187511704657
VCS,2024,1,1279.653913,32196.628,0.132509745,0.171113643,14.01153396,0.198175985,2.341860148,0.0,0.0,12100000000000.0,6420000000000.0,68.21,2024-03-31,29.49043923363042
VCS,2024,2,1570.236448,31766.86445,0.139476341,0.174842519,11.38988535,0.170951929,1.989494434,0.0,0.0,10100000000000.0,6130000000000.0,71.23,2024-06-30,29.444215865876668
VCS,2024,3,1012.186758,32776.76501,0.13445299,0.16708433,11.69844757,0.181499663,1.906838579,0.0,0.0,10000000000000.0,6410000000000.0,62.7,2024-09-30,29.488880386861126
VCS,2023,1,1188.250703,31567.06631,0.142350876,0.193452777,10.4650293,0.240859372,2.005254444,0.0,0.0,10100000000000.0,6650000000000.0,44.1,2023-03-31,29.52563797059631
VCS,2023,2,1402.734537,30617.62333,0.122020562,0.164805789,12.33205591,0.264480734,2.070702854,0.0,0.0,10100000000000.0,6660000000000.0,55.25,2023-06-30,29.527140600480845
VCS,2023,3,1218.380331,31818.69894,0.123964594,0.164010847,10.95629359,0.209155159,1.75682859,0.0,0.0,8940000000000.0,6440000000000.0,58.45,2023-09-30,29.49354965604481
VCS,2023,4,1480.512114,31161.36505,0.129632482,0.171774441,12.68460331,0.229185739,2.153307466,0.0,0.0,10700000000000.0,6470000000000.0,52.03,2023-12-31,29.49819722444136
VCS,2022,1,2318.923167,32658.66331,0.259647714,0.371796838,6.590275981,0.254728451,2.235241513,0.0,0.0,11700000000000.0,7010000000000.0,96.96,2022-03-31,29.578358816975047
VCS,2022,2,2310.378448,30907.27959,0.244737997,0.342619152,5.196325704,0.28226538,1.779516047,0.0,0.0,8800000000000.0,6890000000000.0,62.13,2022-06-30,29.561092200954114
VCS,2022,3,1257.362989,32164.64257,0.202404804,0.279239374,6.299941587,0.271214936,1.725497178,0.0,0.0,8880000000000.0,7060000000000.0,54.78,2022-09-30,29.585466167433697
VCS,2022,4,1292.724798,30429.61029,0.170394983,0.235802116,7.061881889,0.261182405,1.6661403,0.118343195,5.876923079,8110000000000.0,6590000000000.0,49.66,2022-12-31,29.516574464442964
VCS,2021,1,2317.37122,26372.17563,0.249639064,0.396487743,10.93014591,0.327247257,3.962509635,0.0,0.0,16700000000000.0,6270000000000.0,77.02,2021-03-31,29.46679747057338
VCS,2021,2,2802.90258,26508.631,0.271972307,0.421095584,11.95212773,0.348940945,4.83616072,0.0,0.0,20500000000000.0,6510000000000.0,86.42,2021-06-30,29.504360572149025
VCS,2021,3,3032.159464,29540.79047,0.275074505,0.415168936,9.459528025,0.313442739,3.574718155,0.0,0.0,16900000000000.0,6880000000000.0,102.39,2021-09-30,29.5596397678738
VCS,2021,4,2922.940886,30463.73135,0.273714232,0.405876361,9.255824253,0.292868398,3.371221956,0.0,0.0,16400000000000.0,6890000000000.0,94.53,2021-12-31,29.561092200954114
VCS,2020,1,1960.605049,21991.22982,0.272299566,0.446541012,6.613225287,0.386154352,2.85113659,0.0,0.0,9730000000000.0,5560000000000.0,39.61,2020-03-31,29.346619224191038
VCS,2020,2,1653.73047,21267.69446,0.237820096,0.392374836,8.793637705,0.416887958,3.399522226,0.0,0.0,11200000000000.0,5660000000000.0,46.52,2020-06-30,29.36444500814364
VCS,2020,3,2516.855481,23146.5191,0.237655465,0.390261386,8.518858974,0.379161436,3.153821949,0.0,0.0,11700000000000.0,5970000000000.0,55.65,2020-09-30,29.41776804333306
VCS,2020,4,2904.862588,24111.38169,0.245452116,0.390999352,10.33869761,0.362905357,3.82806764,0.0,0.0,14800000000000.0,6060000000000.0,67.98,2020-12-31,29.43273091600977
ACB,2024,1,874.349251,16744.22655,0.023210638,0.229671378,6.778308966,0.897166312,1.433329866,0.041666667,0.997500001,107200000000000.0,727298000000000.0,23.94,2024-03-31,34.22035741318838
ACB,2024,2,1000.432558,16744.66222,0.022927731,0.228530077,7.059977639,0.902826104,1.549747595,0.038535646,0.917148363,115910000000000.0,769679000000000.0,23.8,2024-06-30,34.27699466073947
ACB,2024,3,866.5080416,17653.97363,0.021717062,0.217114611,6.789034742,0.898565759,1.399118437,0.04048583,1.042510123,110326000000000.0,777393000000000.0,25.75,2024-09-30,34.28696712993258
ACB,2023,1,1064.617762,16099.21583,0.025018942,0.254154182,5.838492592,0.89769673,1.357208962,0.04576659,0.78993135,84866500000000.0,611224000000000.0,17.26,2023-03-31,34.04648462002564
ACB,2023,2,995.3130479,16185.98504,0.023986316,0.241404856,5.037518946,0.900352098,1.402447855,0.044052863,0.81585903,88167900000000.0,630893000000000.0,18.52,2023-06-30,34.07815739198302
ACB,2023,3,1039.527974,17205.05216,0.023868659,0.237914223,6.721355395,0.896955644,1.499559534,0.03875969,0.71124031,100208000000000.0,648510000000000.0,18.35,2023-09-30,34.10569853976662
ACB,2023,4,1031.469376,18268.54815,0.024187983,0.247996903,6.778137735,0.901284787,1.532688847,0.035714286,0.717142857,108753000000000.0,718795000000000.0,20.08,2023-12-31,34.208597314775915
ACB,2022,1,973.3821401,14272.17153,0.020741263,0.236563115,7.788928403,0.908815718,1.681594139,0.041666667,0.762500001,81058400000000.0,528636000000000.0,18.3,2022-03-31,33.901321220206526
ACB,2022,2,1167.497788,15415.84947,0.022624795,0.250712721,5.728704027,0.904244043,1.294122652,0.050125313,0.844110276,67379800000000.0,543737000000000.0,16.84,2022-06-30,33.929486789999665
ACB,2022,3,1062.046168,16502.08796,0.02451568,0.263730016,6.157633348,0.900671239,1.463451174,0.041407868,0.645134576,81565100000000.0,561114000000000.0,15.58,2022-09-30,33.96094520936333
ACB,2022,4,849.9106334,17302.67537,0.024106462,0.264916774,6.156181917,0.903864042,1.441973537,0.04008016,0.616032064,84267000000000.0,607875000000000.0,15.37,2022-12-31,34.040990384652495
ACB,2021,1,919.1149982,14037.77347,0.020190466,0.251709759,10.25461197,0.915621597,2.33299106,0.0,0.0,88488800000000.0,449515000000000.0,14.95,2021-03-31,33.739190339695014
ACB,2021,2,957.9144114,14944.86344,0.021738516,0.264411465,9.084753517,0.914317103,2.181351481,0.0,0.0,88083500000000.0,471275000000000.0,20.04,2021-06-30,33.786462903681524
ACB,2021,3,778.1848287,15723.26145,0.021085636,0.24894318,9.114127487,0.911365199,2.086081193,0.0,0.0,88623900000000.0,479309000000000.0,17.71,2021-09-30,33.803366599301526
ACB,2021,4,898.7941043,16617.97627,0.019752639,0.239025685,8.694408532,0.914923331,1.859432189,0.03236246,0.626860841,83490200000000.0,527770000000000.0,19.37,2021-12-31,33.89968169867032
ACB,2020,1,924.4112231,17689.12348,0.016670675,0.231969975,6.47268087,0.924076756,1.379378692,0.0,0.0,40570800000000.0,387396000000000.0,6.29,2020-03-31,33.59046854160292
ACB,2020,2,703.9619923,14263.98849,0.016140976,0.217257328,8.92075256,0.922289514,1.794729434,0.0,0.0,55335900000000.0,396760000000000.0,7.88,2020-06-30,33.61435267980634
ACB,2020,3,959.7575261,15229.2749,0.016849319,0.22106273,9.066621532,0.921387223,1.845130526,0.0,0.0,60739800000000.0,418748000000000.0,10.1,2020-09-30,33.66829042293701
ACB,2020,4,1179.492966,16399.35429,0.018556545,0.243075303,9.143859132,0.920257002,1.981785345,0.0,0.0,70250600000000.0,444530000000000.0,12.62,2020-12-31,33.72803866016861
BCM,2024,1,114.121842,17984.27668,0.048063305,0.139365899,27.26011343,0.638861948,3.614268239,0.0,0.0,67275000000000.0,54069100000000.0,63.93,2024-03-31,31.621283974094233
BCM,2024,2,264.1121263,18185.34228,0.050301382,0.146278195,26.57731286,0.639798865,3.755772037,0.014641288,0.920058563,70690500000000.0,54805900000000.0,62.84,2024-06-30,31.63481896832072
BCM,2024,3,332.7487711,18486.77992,0.051489582,0.149063471,25.99728416,0.63132439,3.786489605,0.014285714,0.987857144,72450000000000.0,54441200000000.0,69.15,2024-09-30,31.628142336084604
BCM,2023,1,88.41895441,16392.62073,0.026494861,0.075706933,64.24783084,0.630326804,4.922946814,0.011152416,0.89185874,83524500000000.0,48589300000000.0,79.97,2023-03-31,31.514424457986156
BCM,2023,2,78.68727185,16348.8103,0.008871683,0.025351611,161.7570185,0.634345473,4.134857447,0.01331361,1.024615387,69966000000000.0,48683000000000.0,76.96,2023-06-30,31.516351009100532
BCM,2023,3,210.0208311,16506.54079,0.00915022,0.026339171,138.8079795,0.636570355,3.628864506,0.015025042,1.014641066,61996500000000.0,49454200000000.0,67.53,2023-09-30,31.532068104667605
BCM,2023,4,1981.606208,17934.30079,0.047639527,0.137214456,26.0547251,0.641052406,3.401303497,0.014754098,0.914163937,63135000000000.0,53180500000000.0,61.96,2023-12-31,31.60471290373006
BCM,2022,1,410.2176926,15989.23835,0.025478609,0.073935938,50.88564099,0.645885517,3.815066026,0.013114754,0.910295082,63135000000000.0,49503900000000.0,69.41,2022-03-31,31.533072570278378
BCM,2022,2,916.8500379,16775.52109,0.034786882,0.098923535,51.54437758,0.631375444,5.066906688,0.009411765,0.607905882,87975000000000.0,49933500000000.0,64.59,2022-06-30,31.541713236121698
BCM,2022,3,196.4002124,16910.33234,0.037752378,0.104436552,45.53715043,0.622336477,4.843192811,0.00976801,0.853137976,84766500000000.0,49228000000000.0,87.34,2022-09-30,31.52748368323864
BCM,2022,4,54.40433028,16359.60913,0.034656684,0.096041072,48.70825485,0.632363795,4.847304076,0.010088272,0.790113494,82075500000000.0,48519100000000.0,78.32,2022-12-31,31.512978650780425
BCM,2021,1,441.1580387,15718.6155,0.045332257,0.127955511,24.842128,0.63263768,3.212751148,0.0,0.0,52267500000000.0,46365200000000.0,54.74,2021-03-31,31.467570293770052
BCM,2021,2,466.5520663,14939.65194,0.048475106,0.138221405,20.93551187,0.659197802,3.112522313,0.0,0.0,48127500000000.0,48464400000000.0,51.52,2021-06-30,31.511850623728396
BCM,2021,3,46.93313785,14738.41811,0.036843978,0.105824505,39.9472934,0.661998351,4.613792302,0.008823529,0.376499999,70380000000000.0,48253300000000.0,42.67,2021-09-30,31.507485335157178
BCM,2021,4,275.0635687,15584.72983,0.028829858,0.081821189,63.29853393,0.654737051,5.511805525,0.008149011,0.502793948,88906500000000.0,48565000000000.0,61.7,2021-12-31,31.51392422278284
BCM,2020,1,300.1715435,14429.36307,0.050705893,0.150907837,11.91192522,0.63536266,1.798485482,0.015413664,0.245539671,26859300000000.0,44024500000000.0,15.93,2020-03-31,31.415767413062905
BCM,2020,2,278.2827603,14187.41462,0.044144767,0.127096295,21.01427763,0.645157553,2.784157723,0.010126582,0.252354431,40882500000000.0,44421900000000.0,24.92,2020-06-30,31.424753707005507
BCM,2020,3,565.7965802,14592.61381,0.045687153,0.129395537,29.77920053,0.651998333,4.022582984,0.00681431,0.258603068,60754500000000.0,46672400000000.0,37.95,2020-09-30,31.47417409946628
BCM,2020,4,747.599743,15048.30833,0.042702901,0.120552328,29.70636223,0.652739316,3.734639054,0.0,0.0,58167000000000.0,48190800000000.0,39.02,2020-12-31,31.50618924739755
BHN,2024,1,-22.5888563,19965.52178,0.044684394,0.067261651,27.92441741,0.193437903,1.923315625,0.01953125,0.727148437,8901120000000.0,6552670000000.0,37.23,2024-03-31,29.510893716103496
BHN,2024,2,663.7101925,19097.73497,0.041537743,0.06376976,29.73418685,0.300696207,1.989764758,0.019736842,0.732828947,8808400000000.0,7275160000000.0,37.13,2024-06-30,29.61548692187141
BHN,2024,3,535.3171645,19389.90401,0.046413893,0.072543168,25.99580907,0.307944244,1.90820955,0.02027027,0.750000001,8576600000000.0,7465710000000.0,37.0,2024-09-30,29.641341652912725
BHN,2023,1,49.33109605,20035.60022,0.06514032,0.099117669,21.66270629,0.19459019,2.121224198,0.018823529,0.761788235,9851500000000.0,6581790000000.0,40.47,2023-03-31,29.515327860744726
BHN,2023,2,760.8605683,20712.53013,0.063360429,0.095752225,21.10801687,0.251834692,1.972236117,0.019583843,0.804308444,9469030000000.0,7282160000000.0,41.07,2023-06-30,29.616448637426128
BHN,2023,3,390.0010396,21071.15093,0.046602876,0.070369852,28.02614672,0.266851836,1.917313399,0.01980198,0.76990099,9364720000000.0,7559760000000.0,38.88,2023-09-30,29.653860559584327
BHN,2023,4,246.8678446,20012.01416,0.046675743,0.072338857,26.98574019,0.255721864,1.951327821,0.020486556,0.788322663,9051790000000.0,7139540000000.0,38.48,2023-12-31,29.596669464434303
BHN,2022,1,196.9800103,18288.22851,0.047513333,0.064937106,37.48867208,0.231256467,2.914443024,0.011257036,0.623864913,12354900000000.0,6334140000000.0,55.42,2022-03-31,29.47697516673726
BHN,2022,2,786.3081845,19046.23341,0.053225975,0.072744573,29.88241994,0.263210778,2.472929896,0.012738854,0.627388535,10917800000000.0,6904570000000.0,49.25,2022-06-30,29.563204627136017
BHN,2022,3,883.7736492,19981.97229,0.064381735,0.088598322,23.55894965,0.263184,2.252029947,0.013333333,0.635466665,10431000000000.0,7200230000000.0,47.66,2022-09-30,29.60513408588479
BHN,2022,4,241.3183396,20105.68477,0.068184284,0.096956969,20.810165,0.265585701,2.183462065,0.013667426,0.587562644,10176000000000.0,7256260000000.0,42.99,2022-12-31,29.61288566051397
BHN,2021,1,273.8707289,19397.53714,0.115340039,0.156487629,14.71628415,0.219483579,2.794169158,0.01199262,0.765488928,12563600000000.0,6557830000000.0,63.83,2021-03-31,29.51168087147765
BHN,2021,2,633.0592329,19963.5868,0.106804597,0.142536001,18.70851762,0.265792149,3.140718181,0.010366826,0.611435409,14533900000000.0,7175050000000.0,58.98,2021-06-30,29.601630846191068
BHN,2021,3,549.8490841,20515.64664,0.083050411,0.1096527,21.93363053,0.243856429,2.72962393,0.011607143,0.646982145,12980800000000.0,7148820000000.0,55.74,2021-09-30,29.59796842404966
BHN,2021,4,41.87448898,17755.19807,0.042935686,0.060439592,42.397504,0.328673214,3.266648999,0.010344828,0.562655173,13444400000000.0,7087010000000.0,54.39,2021-12-31,29.58928464678996
BHN,2020,1,-309.5684838,19234.47413,0.047774779,0.075950693,28.36939892,0.255534505,2.495519226,0.0125,0.52325,11126400000000.0,6827940000000.0,41.86,2020-03-31,29.552044133475913
BHN,2020,2,964.6395191,20119.04159,0.048309341,0.073086555,42.48473562,0.312007076,3.44946849,0.008645533,0.389567721,16086900000000.0,7687500000000.0,45.06,2020-06-30,29.670616749061185
BHN,2020,3,1348.106839,21419.09471,0.07210673,0.1023478,31.71098393,0.274130878,3.464198697,0.008086253,0.520673856,17199600000000.0,7739150000000.0,64.39,2020-09-30,29.677312978378176
BHN,2020,4,1096.377848,21990.36015,0.084929762,0.12024221,23.94466884,0.239497143,3.083169149,0.009587021,0.641371678,15716000000000.0,7622520000000.0,66.9,2020-12-31,29.662128139616463
BID,2024,1,1019.684828,21745.9735,0.009855085,0.180520232,12.13194007,0.944597359,2.142925448,0.0,0.0,265640000000000.0,2328730000000000.0,43.06,2024-03-31,35.38409944950902
BID,2024,2,1116.748633,22747.21921,0.009839323,0.180612706,12.33159971,0.946563483,2.171694023,0.0,0.0,281602000000000.0,2521070000000000.0,35.74,2024-06-30,35.4634598094902
BID,2024,3,746.8367666,19333.03107,0.009624827,0.178286575,11.52326474,0.946257507,2.022445412,0.0,0.0,269693000000000.0,2575980000000000.0,41.07,2024-09-30,35.4850064391475
BID,2023,1,1081.042652,20761.32224,0.009734284,0.196535542,11.75834099,0.94786164,2.249375038,0.0,0.0,236233000000000.0,2106860000000000.0,33.88,2023-03-31,35.28397508234244
BID,2023,2,1072.671435,21626.26845,0.009693457,0.189769257,10.47287458,0.946275705,1.949018625,0.0,0.0,213217000000000.0,2124770000000000.0,31.79,2023-06-30,35.292439956135084
BID,2023,3,803.9525539,20041.81207,0.009269933,0.175847658,13.33511334,0.944165046,2.295201644,0.0,0.0,262220000000000.0,2132850000000000.0,32.52,2023-09-30,35.29623550843904
BID,2023,4,1065.582546,20682.75779,0.009727331,0.189482835,14.15505428,0.946576721,2.581860724,0.0,0.0,304403000000000.0,2300810000000000.0,35.87,2023-12-31,35.37203762976016
BID,2022,1,705.9688023,17125.8059,0.006626983,0.132601491,15.86345289,0.951378736,2.105010428,0.0,0.0,182360000000000.0,1847700000000000.0,31.94,2022-03-31,35.15271801728966
