,Revenue,Net Income,EPS (Diluted),Dividend Per Share,Total Assets,Total Liabilities,Shareholders' Equity,Book Value Per Share,Market Capitalization,PE Ratio,PS Ratio,PB Ratio,Return on Assets (ROA),Return on Equity (ROE),Earnings Yield,Dividend Yield,Stock Symbol,Date,Stock Price,Symbol
Q3 2021,43410,1149,114.00,-,-,-,-,-,106920,16.00,0.41,-,-,8.38%,6.25%,-,PDB,2021-09-30 00:00:00,10.79,PDB
Q2 2021,95844,3125,309.00,-,-,-,139900,15246.14,87318,9.23,0.31,0.62,3.00%,5.55%,10.83%,-,PDB,2021-06-30 00:00:00,8.81,PDB
Q1 2021,70509,1955,219.00,-,258312,118412,139900,15246.14,87318,13.38,0.34,0.62,0.05%,0.99%,7.47%,-,PDB,2021-03-31 00:00:00,8.81,PDB
Q4 2020,53572,451.26,45.00,-,248198,109138,139060,15159.26,66825,13.37,0.26,0.48,4.49%,11.19%,7.48%,-,PDB,2020-12-31 00:00:00,6.74,PDB
Q3 2020,64067,3925,385.00,-,268978,130262,138716,15108.61,63261,5.20,0.20,0.46,2.66%,0.63%,19.21%,-,PDB,2020-09-30 00:00:00,6.38,PDB
Q2 2020,70597,194.27,19.00,-,265700,130826,134874,14666.48,68607,3.85,0.19,0.51,1.41%,1.17%,25.98%,-,PDB,2020-06-30 00:00:00,6.92,PDB
Q1 2020,67645,426.42,48.00,-,276988,130899,146089,15928.14,73953,3.69,0.19,0.51,Upgrade,Upgrade,27.10%,-,PDB,2020-03-31 00:00:00,6.7,PDB
Q2 2023,,,,,,,,,,,,,,,,,PDB,2023-06-30 00:00:00,9.71,PDB
Q4 2019,,,,,,,,,,,,,,,,,PDB,2019-12-31 00:00:00,7.75,PDB
Q3 2024,133120,4067,1022.00,-,209535,131110,78425,19708.25,86719,6.12,0.21,1.11,5.79%,17.50%,16.34%,-,ADC,2024-09-30 00:00:00,21.8,ADC
Q2 2024,88832,3375,848.00,-,158308,83880,74427,18699.45,79559,5.56,0.19,1.07,3.22%,9.28%,17.97%,-,ADC,2024-06-30 00:00:00,20.0,ADC
Q1 2024,75751,1832,461.00,-,144564,64698,79865,20094.47,75581,5.35,0.17,0.95,8.33%,25.91%,18.68%,-,ADC,2024-03-31 00:00:00,19.0,ADC
Q4 2023,123557,4895,1231.00,-,161424,83396,78027,19622.42,73592,5.24,0.17,0.94,7.49%,23.66%,19.07%,-,ADC,2023-12-31 00:00:00,17.17,ADC
Q3 2023,133439,4196,1055.00,-,192793,119661,73132,18386.33,68023,4.28,0.16,0.93,-,-,23.35%,-,ADC,2023-09-30 00:00:00,15.87,ADC
Q2 2023,99166,3197,804.00,-,135549,66803,68746,17289.62,72796,5.14,0.17,1.06,-,-,19.47%,-,ADC,2023-06-30 00:00:00,16.99,ADC
Q1 2023,75500,1748,439.00,-,-,-,-,-,59669,4.88,0.15,-,-,-,20.51%,-,ADC,2023-03-31 00:00:00,13.92,ADC
Q4 2022,112202,6739,1694.00,1500.000,164138,92384,71754,18036.37,71603,5.98,0.18,1.00,-,-,16.73%,9.88%,ADC,2022-12-31 00:00:00,15.19,ADC
Q3 2022,143737,2487,625.00,-,-,-,-,-,89504,8.27,0.24,-,1.83%,7.62%,12.10%,-,ADC,2022-09-30 00:00:00,18.99,ADC
Q2 2022,78975,1262,422.66,-,116868,52789,64078,21468.86,83139,8.64,0.27,1.30,-,-,11.57%,-,ADC,2022-06-30 00:00:00,17.64,ADC
Q1 2022,57718,1492,300.00,-,129430,61044,68386,13747.63,85526,8.72,0.30,1.25,-,36.44%,11.47%,-,ADC,2022-03-31 00:00:00,18.14,ADC
Q4 2021,95480,5585,1404.00,-,-,-,61309,12339.04,81945,7.98,0.27,1.34,2.45%,8.46%,12.53%,-,ADC,2021-12-31 00:00:00,16.41,ADC
Q3 2021,73345,1282,258.00,-,147289,85980,61309,12339.04,95470,9.27,0.29,1.56,2.28%,9.43%,10.78%,-,ADC,2021-09-30 00:00:00,19.12,ADC
Q2 2021,61098,1449,364.62,-,117292,57384,59908,15075.63,85680,6.68,0.22,1.43,4.43%,12.35%,14.97%,-,ADC,2021-06-30 00:00:00,17.16,ADC
Q1 2021,69317,1956,491.54,-,120260,57211,63049,15845.98,71604,5.71,0.18,1.14,11.13%,36.90%,17.51%,-,ADC,2021-03-31 00:00:00,13.59,ADC
Q4 2020,120627,5609,1410.00,1153.846,137973,74373,63600,15989.04,50796,4.10,0.13,0.80,-,-,24.41%,11.97%,ADC,2020-12-31 00:00:00,9.64,ADC
Q3 2020,143347,3815,959.23,-,166712,108720,57991,14581.81,43146,4.22,0.12,0.74,-,-,23.72%,-,ADC,2020-09-30 00:00:00,8.19,ADC
Q2 2020,56519,1161,291.54,-,-,-,-,-,45594,4.31,0.13,-,3.34%,12.64%,23.18%,-,ADC,2020-06-30 00:00:00,8.65,ADC
Q1 2020,59281,1817,456.92,-,107996,50697,57299,14409.36,33660,3.07,0.09,0.59,Upgrade,Upgrade,32.59%,-,ADC,2020-03-31 00:00:00,6.39,ADC
Q4 2019,,,,,,,,,,,,,,,,,ADC,2019-12-31 00:00:00,8.37,ADC
Q3 2024,92557,1146,368.49,-,171156,132576,38580,12400.04,87116,29.10,0.28,2.26,2.89%,11.81%,3.44%,-,ARM,2024-09-30 00:00:00,28.0,ARM
Q2 2024,48915,1108,356.00,-,148848,112560,36288,11663.36,127251,31.56,0.48,3.51,3.22%,14.38%,3.17%,-,ARM,2024-06-30 00:00:00,40.9,ARM
Q1 2024,95830,1372,441.00,-,168480,129695,38785,12465.99,90227,19.55,0.35,2.33,0.14%,-6.68%,5.12%,-,ARM,2024-03-31 00:00:00,28.09,ARM
Q4 2023,74549,-632.35,-203.00,1000.000,186706,149172,37534,12063.89,93961,-,0.46,2.50,4.31%,23.57%,4.29%,3.42%,ARM,2023-12-31 00:00:00,29.25,ARM
Q3 2023,47442,2184,702.00,-,168803,130636,38167,12267.13,67826,12.26,0.37,1.78,-,-,8.15%,-,ARM,2023-09-30 00:00:00,21.12,ARM
Q2 2023,38719,1691,544.00,-,165585,129602,35982,11565.09,93338,23.83,0.49,2.59,-,-,4.20%,-,ARM,2023-06-30 00:00:00,28.48,ARM
Q1 2023,43559,785.75,253.00,-,-,-,-,-,140008,50.60,0.71,-,2.02%,9.87%,1.98%,-,ARM,2023-03-31 00:00:00,42.72,ARM
Q4 2022,54367,869.89,280.27,600.000,119453,83758,35695,11472.67,155564,65.54,0.86,4.36,1.24%,6.60%,1.53%,1.26%,ARM,2022-12-31 00:00:00,47.46,ARM
Q3 2022,52638,569.89,183.00,-,126956,92131,34825,11193.08,123518,41.12,0.71,3.55,1.74%,6.12%,2.43%,-,ARM,2022-09-30 00:00:00,37.68,ARM
Q2 2022,45350,541.66,174.00,-,115825,81570,34255,11009.91,140008,56.90,1.00,4.09,1.34%,4.30%,1.76%,-,ARM,2022-06-30 00:00:00,41.86,ARM
Q1 2022,28035,392.08,126.00,-,96807,60222,36585,11758.93,155564,81.97,1.28,4.25,-,-,1.22%,-,ARM,2022-03-31 00:00:00,46.51,ARM
Q4 2021,47917,1500,482.00,900.000,119914,83549,36365,11688.15,155564,81.44,0.81,4.28,-,-,1.23%,1.94%,ARM,2021-12-31 00:00:00,46.51,ARM
Q3 2021,18760,26.67,9.00,-,-,-,-,-,155564,88.44,0.88,-,-,-,1.13%,-,ARM,2021-09-30 00:00:00,46.51,ARM
Q2 2021,27169,-20.98,-7.00,-,-,-,-,-,149342,-,0.72,-,-,-,1.72%,-,ARM,2021-06-30 00:00:00,44.16,ARM
Q1 2021,97611,404.39,130.00,-,164135,127321,36814,11832.32,102672,104.66,0.47,2.79,-,15.39%,0.96%,-,ARM,2021-03-31 00:00:00,30.36,ARM
Q4 2020,32637,1349,434.00,-,-,-,35060,11268.78,155564,89.68,0.87,4.44,1.21%,9.65%,1.12%,-,ARM,2020-12-31 00:00:00,46.0,ARM
Q3 2020,50021,835.8,268.33,-,199840,164780,35060,11268.78,43558,20.28,0.20,1.24,-2.71%,-16.84%,4.93%,-,ARM,2020-09-30 00:00:00,12.88,ARM
Q2 2020,35928,-1608,-516.67,-,166874,132649,34225,11000.15,64559,-,0.25,1.89,-,-,5.59%,-,ARM,2020-06-30 00:00:00,19.09,ARM
Q1 2020,60697,1158,372.50,-,177980,135805,42175,13566.47,76745,11.10,0.29,1.82,Upgrade,Upgrade,9.01%,-,ARM,2020-03-31 00:00:00,21.16,ARM
Q4 2019,,,,,,,,,,,,,,,,,ARM,2019-12-31 00:00:00,25.73,ARM
Q3 2024,110562,1748,424.00,-,205188,107644,97545,23663.83,92718,15.40,0.36,0.95,-,-,6.52%,-,DAD,2024-09-30 00:00:00,18.47,DAD
Q4 2023,2382,93.47,15.05,2000.000,-,-,-,-,102502,29.44,0.71,-,-,-,3.42%,10.80%,DAD,2023-12-31 00:00:00,18.52,DAD
Q3 2023,129708,3403,548.00,-,-,-,-,-,104366,22.00,0.61,-,-0.47%,4.00%,4.54%,-,DAD,2023-09-30 00:00:00,18.85,DAD
Q1 2020,13806,801.53,78.00,-,122577,45722,76855,7479.03,73149,1208.93,1.57,0.95,-,-,0.08%,-,DAD,2020-03-31 00:00:00,10.67,DAD
Q2 2024,,,,,,,,,,,,,,,,,DAD,2024-06-30 00:00:00,17.54,DAD
Q1 2024,,,,,,,,,,,,,,,,,DAD,2024-03-31 00:00:00,16.53,DAD
Q2 2023,,,,,,,,,,,,,,,,,DAD,2023-06-30 00:00:00,18.52,DAD
Q1 2023,,,,,,,,,,,,,,,,,DAD,2023-03-31 00:00:00,14.65,DAD
Q4 2022,,,,,,,,,,,,,,,,,DAD,2022-12-31 00:00:00,14.09,DAD
Q3 2022,,,,,,,,,,,,,,,,,DAD,2022-09-30 00:00:00,15.56,DAD
Q2 2022,,,,,,,,,,,,,,,,,DAD,2022-06-30 00:00:00,18.68,DAD
Q1 2022,,,,,,,,,,,,,,,,,DAD,2022-03-31 00:00:00,18.91,DAD
Q4 2021,,,,,,,,,,,,,,,,,DAD,2021-12-31 00:00:00,20.49,DAD
Q3 2021,,,,,,,,,,,,,,,,,DAD,2021-09-30 00:00:00,19.39,DAD
Q2 2021,,,,,,,,,,,,,,,,,DAD,2021-06-30 00:00:00,13.22,DAD
Q1 2021,,,,,,,,,,,,,,,,,DAD,2021-03-31 00:00:00,13.81,DAD
Q4 2020,,,,,,,,,,,,,,,,,DAD,2020-12-31 00:00:00,12.16,DAD
Q3 2020,,,,,,,,,,,,,,,,,DAD,2020-09-30 00:00:00,10.33,DAD
Q2 2020,,,,,,,,,,,,,,,,,DAD,2020-06-30 00:00:00,10.12,DAD
Q4 2019,,,,,,,,,,,,,,,,,DAD,2019-12-31 00:00:00,13.45,DAD
Q3 2024,27745,2019,545.00,-,107106,41540,65565,21592.87,95951,5.92,0.87,1.46,-,-,16.90%,-,SDN,2024-09-30 00:00:00,31.06,SDN
Q1 2024,26089,1740,470.00,-,107337,42809,64528,21251.14,85627,5.26,0.77,1.33,5.14%,69.35%,19.00%,-,SDN,2024-03-31 00:00:00,26.81,SDN
Q4 2023,28324,10522,2841.00,1000.000,105158,40852,64306,17363.37,85020,5.16,0.77,1.32,6.83%,13.34%,19.37%,5.73%,SDN,2023-12-31 00:00:00,26.17,SDN
Q3 2023,28335,1939,524.00,500.000,106998,49929,57069,18794.67,83502,8.94,0.73,1.46,7.77%,14.21%,11.18%,7.20%,SDN,2023-09-30 00:00:00,25.7,SDN
Q2 2023,27806,2068,558.50,-,108122,48894,59229,19505.95,82591,5.41,0.70,1.39,7.88%,13.66%,18.50%,-,SDN,2023-06-30 00:00:00,24.1,SDN
Q1 2023,26070,1939,524.00,-,109681,52520,57161,18824.91,71356,4.69,0.59,1.25,11.49%,24.09%,21.34%,-,SDN,2023-03-31 00:00:00,20.83,SDN
Q4 2022,32599,3389,915.00,1350.000,105817,49429,56388,18570.47,63462,4.03,0.49,1.13,5.23%,58.51%,24.79%,9.61%,SDN,2022-12-31 00:00:00,18.21,SDN
Q3 2022,31639,7883,2129.00,400.000,111903,55773,56129,18485.29,67561,3.29,0.52,1.20,8.02%,15.90%,30.43%,7.74%,SDN,2022-09-30 00:00:00,19.38,SDN
Q2 2022,30338,2014,544.00,-,94815,43163,51652,17010.81,80162,6.08,0.68,1.55,11.07%,19.97%,16.44%,-,SDN,2022-06-30 00:00:00,21.92,SDN
Q1 2022,34180,2448,661.00,-,79279,29640,49639,13404.32,68472,5.22,0.56,1.38,31.17%,72.08%,19.14%,-,SDN,2022-03-31 00:00:00,18.73,SDN
Q4 2021,33582,8217,2219.00,1100.000,72368,23962,48405,15941.51,61791,4.74,0.52,1.28,1.81%,4.72%,21.08%,8.88%,SDN,2021-12-31 00:00:00,16.9,SDN
Q3 2021,20028,501.7,135.50,-,78248,35456,42792,14092.89,61184,5.60,0.47,1.43,-,-,17.85%,-,SDN,2021-09-30 00:00:00,16.4,SDN
Q2 2021,34988,1941,524.00,400.000,77562,35271,42290,13927.66,51012,4.35,0.36,1.21,-,-,22.98%,10.97%,SDN,2021-06-30 00:00:00,13.67,SDN
Q1 2021,30654,2368,639.50,-,-,-,-,-,54656,4.78,0.39,-,24.35%,60.14%,20.91%,-,SDN,2021-03-31 00:00:00,13.8,SDN
Q4 2020,43743,6109,1650.00,1100.000,72086,29550,42536,14008.48,45243,3.94,0.31,1.06,6.25%,13.68%,25.40%,9.89%,SDN,2020-12-31 00:00:00,11.12,SDN
Q3 2020,33485,1302,351.50,-,67967,29244,38723,12752.87,45547,6.80,0.32,1.18,8.15%,17.43%,14.71%,-,SDN,2020-09-30 00:00:00,11.2,SDN
Q2 2020,32910,1651,446.00,-,65661,28240,37421,12323.93,47065,7.17,0.33,1.26,11.41%,25.77%,13.94%,-,SDN,2020-06-30 00:00:00,11.57,SDN
Q1 2020,33733,2431,656.50,-,72876,34525,38351,12630.26,40992,6.22,0.28,1.07,9.33%,14.19%,16.09%,-,SDN,2020-03-31 00:00:00,9.53,SDN
Q2 2024,,,,,,,,,,,,,,,,,SDN,2024-06-30 00:00:00,28.33,SDN
Q4 2019,,,,,,,,,,,,,,,,,SDN,2019-12-31 00:00:00,9.88,SDN
Q3 2024,953922,2305,246.60,-,352116,194120,157996,16908.85,84096,8.27,0.02,0.53,-1.36%,8.69%,12.09%,-,PPY,2024-09-30 00:00:00,9.0,PPY
Q2 2024,1316441,3395,363.00,-,410656,257270,153386,16401.13,88768,6.88,0.02,0.58,1.73%,8.89%,14.54%,-,PPY,2024-06-30 00:00:00,9.5,PPY
Q1 2024,1235469,3499,375.00,-,450723,291534,159189,17058.87,86899,7.67,0.02,0.55,-6.53%,2.49%,13.03%,-,PPY,2024-03-31 00:00:00,8.64,PPY
Q4 2023,1207842,965.84,103.00,-,396884,241190,155694,16662.48,85965,8.09,0.02,0.55,3.03%,13.31%,12.37%,-,PPY,2023-12-31 00:00:00,8.55,PPY
Q3 2023,1082692,5050,540.00,-,349073,194766,154307,16500.33,85030,2.67,0.02,0.55,-2.84%,4.64%,37.46%,-,PPY,2023-09-30 00:00:00,8.46,PPY
Q2 2023,1086310,1810,194.00,-,358673,209416,149257,15998.86,94374,5.79,0.02,0.63,-0.85%,6.95%,17.26%,-,PPY,2023-06-30 00:00:00,9.39,PPY
Q1 2023,1038565,2806,255.00,-,400304,237533,162770,14792.65,86899,3.41,0.02,0.53,13.73%,59.45%,29.32%,-,PPY,2023-03-31 00:00:00,7.86,PPY
Q4 2022,1028126,22185,2374.00,1000.000,304868,144483,160385,17162.37,73817,2.98,0.02,0.46,-12.11%,-29.31%,33.53%,14.98%,PPY,2022-12-31 00:00:00,6.67,PPY
Q3 2022,1129434,-10511,-1125.00,-,306999,168836,138163,14788.07,97582,-,0.03,0.71,7.63%,30.53%,2.82%,-,PPY,2022-09-30 00:00:00,9.21,PPY
Q2 2022,1252790,10996,1176.85,-,466481,317770,148711,15915.42,83722,4.76,0.03,0.56,1.35%,6.00%,21.01%,-,PPY,2022-06-30 00:00:00,7.9,PPY
Q1 2022,827499,2077,200.00,-,348307,208859,139447,13429.22,135116,9.32,0.06,0.97,-,-,10.73%,-,PPY,2022-03-31 00:00:00,12.75,PPY
Q4 2021,599544,189.25,20.37,-,260398,122752,137646,14815.92,174769,10.33,0.09,1.27,-,-,9.68%,-,PPY,2021-12-31 00:00:00,15.8,PPY
Q3 2021,418358,4330,462.96,-,-,-,-,-,121127,5.21,0.07,-,6.32%,23.55%,19.21%,-,PPY,2021-09-30 00:00:00,10.95,PPY
Q2 2021,564365,7895,579.63,-,296186,163060,133126,9773.58,94306,3.68,0.06,0.71,5.20%,13.56%,27.17%,-,PPY,2021-06-30 00:00:00,8.53,PPY
Q1 2021,448145,4502,481.48,-,265300,130222,135079,14445.72,138431,10.43,0.10,1.02,7.05%,20.50%,9.59%,-,PPY,2021-03-31 00:00:00,11.99,PPY
Q4 2020,329750,6542,700.18,601.852,222313,91737,130576,13974.80,153264,15.37,0.10,1.17,-,-,6.51%,4.53%,PPY,2020-12-31 00:00:00,13.28,PPY
Q3 2020,328048,6683,715.17,-,252139,127407,124732,13348.16,167272,14.41,0.10,1.34,-,-,6.94%,-,PPY,2020-09-30 00:00:00,14.49,PPY
Q2 2020,333504,-4450,-,-,-,-,-,-,201880,-,0.11,-,-0.84%,3.70%,2.86%,-,PPY,2020-06-30 00:00:00,17.13,PPY
Q1 2020,482003,1199,128.75,-,217859,87641,130218,13976.94,217536,23.54,0.11,1.67,Upgrade,Upgrade,4.25%,-,PPY,2020-03-31 00:00:00,18.46,PPY
Q4 2019,,,,,,,,,,,,,,,,,PPY,2019-12-31 00:00:00,15.38,PPY
Q3 2024,12490,860.44,255.00,-,94265,39206,55058,16281.54,100371,-141.86,4.07,1.82,-0.85%,-2.69%,-0.70%,-,NHC,2024-09-30 00:00:00,33.0,NHC
Q1 2024,4091,-364.1,-120.00,-,63723,9685,54038,17768.02,97633,-,6.45,1.81,-1.84%,-2.92%,-1.12%,-,NHC,2024-03-31 00:00:00,32.1,NHC
Q4 2023,4717,-389.54,-115.00,-,65013,10661,54352,17827.91,100371,-,7.37,1.85,-3.29%,-5.96%,-0.95%,-,NHC,2023-12-31 00:00:00,33.0,NHC
Q3 2023,3355,-814.33,-241.00,-,57483,2734,54750,16162.90,112233,-,9.12,2.05,-,-,-3.05%,-,NHC,2023-09-30 00:00:00,36.9,NHC
Q2 2023,2975,479.07,142.00,-,58174,2479,55695,16465.49,86076,-82.71,5.70,1.55,-,-,-1.21%,-,NHC,2023-06-30 00:00:00,28.3,NHC
Q1 2023,2578,-225.17,-67.00,-,-,-,-,-,100371,-,3.63,-,-0.84%,-19.07%,2.27%,-,NHC,2023-03-31 00:00:00,32.04,NHC
Q4 2022,3398,-2866,-848.00,900.000,60923,2336,58588,17289.73,91246,-,2.73,1.56,6.32%,9.91%,3.74%,3.09%,NHC,2022-12-31 00:00:00,29.13,NHC
Q3 2022,6150,1572,465.00,-,64815,3365,61450,18138.56,92767,9.80,2.67,1.51,14.36%,23.76%,10.21%,-,NHC,2022-09-30 00:00:00,29.61,NHC
Q2 2022,15504,3800,1124.00,-,69855,3591,66264,19560.66,91246,7.26,2.83,1.38,2.09%,5.63%,13.77%,-,NHC,2022-06-30 00:00:00,27.49,NHC
Q1 2022,8331,908.26,269.00,-,66906,4464,62442,18459.45,95809,8.79,3.22,1.53,-3.60%,19.51%,11.38%,-,NHC,2022-03-31 00:00:00,28.86,NHC
Q4 2021,4824,3189,944.00,2000.000,72408,5828,66580,19676.04,95200,9.35,3.33,1.43,-,-,10.69%,12.21%,NHC,2021-12-31 00:00:00,28.68,NHC
Q3 2021,3616,4669,1382.00,-,70215,6391,63823,18853.45,103108,9.58,2.82,1.62,-,13.95%,10.43%,-,NHC,2021-09-30 00:00:00,29.65,NHC
Q2 2021,13018,2136,632.00,1500.000,66018,6768,59251,17496.58,105542,12.08,2.10,1.78,-,1.16%,8.28%,4.94%,NHC,2021-06-30 00:00:00,30.35,NHC
Q1 2021,7157,185.68,55.00,-,-,-,63390,18724.93,95809,10.50,1.63,1.51,11.48%,23.84%,9.52%,-,NHC,2021-03-31 00:00:00,25.91,NHC
Q4 2020,12807,3767,1115.00,-,69563,6173,63390,18724.93,97025,8.22,1.33,1.53,8.72%,17.17%,12.16%,-,NHC,2020-12-31 00:00:00,26.24,NHC
Q3 2020,17380,2650,784.00,-,69554,6624,62930,18578.25,88205,6.42,0.97,1.40,11.27%,16.38%,15.58%,-,NHC,2020-09-30 00:00:00,23.12,NHC
Q2 2020,21478,2521,746.00,-,68835,8325,60510,17867.95,80905,6.11,0.79,1.34,12.56%,18.63%,16.35%,-,NHC,2020-06-30 00:00:00,21.21,NHC
Q1 2020,21527,2862,847.00,-,69194,6630,62564,18477.54,107062,8.47,1.03,1.71,18.94%,38.09%,11.81%,-,NHC,2020-03-31 00:00:00,26.69,NHC
Q2 2024,,,,,,,,,,,,,,,,,NHC,2024-06-30 00:00:00,30.0,NHC
Q4 2019,,,,,,,,,,,,,,,,,NHC,2019-12-31 00:00:00,26.39,NHC
Q3 2024,50225,2289,361.00,600.000,213344,138667,74677,11776.54,42355,8.46,0.24,0.57,-,-,11.82%,5.04%,KST,2024-09-30 00:00:00,11.9,KST
Q4 2023,46562,217.11,61.00,-,249745,178437,71308,20034.61,-,-,-,-,-,-,-,-,KST,2023-12-31 00:00:00,13.33,KST
Q3 2023,21340,2130,273.00,-,-,-,-,-,-,-,-,-,-,-,-,-,KST,2023-09-30 00:00:00,12.09,KST
Q2 2024,,,,,,,,,,,,,,,,,KST,2024-06-30 00:00:00,14.66,KST
Q1 2024,,,,,,,,,,,,,,,,,KST,2024-03-31 00:00:00,12.47,KST
Q2 2023,,,,,,,,,,,,,,,,,KST,2023-06-30 00:00:00,12.04,KST
Q1 2023,,,,,,,,,,,,,,,,,KST,2023-03-31 00:00:00,12.3,KST
Q4 2022,,,,,,,,,,,,,,,,,KST,2022-12-31 00:00:00,11.86,KST
Q3 2022,,,,,,,,,,,,,,,,,KST,2022-09-30 00:00:00,8.35,KST
Q2 2022,,,,,,,,,,,,,,,,,KST,2022-06-30 00:00:00,12.09,KST
Q1 2022,,,,,,,,,,,,,,,,,KST,2022-03-31 00:00:00,13.84,KST
Q4 2021,,,,,,,,,,,,,,,,,KST,2021-12-31 00:00:00,9.8,KST
Q3 2021,,,,,,,,,,,,,,,,,KST,2021-09-30 00:00:00,12.93,KST
Q2 2021,,,,,,,,,,,,,,,,,KST,2021-06-30 00:00:00,10.01,KST
Q1 2021,,,,,,,,,,,,,,,,,KST,2021-03-31 00:00:00,8.72,KST
Q4 2020,,,,,,,,,,,,,,,,,KST,2020-12-31 00:00:00,6.97,KST
Q3 2020,,,,,,,,,,,,,,,,,KST,2020-09-30 00:00:00,6.12,KST
Q2 2020,,,,,,,,,,,,,,,,,KST,2020-06-30 00:00:00,6.82,KST
Q1 2020,,,,,,,,,,,,,,,,,KST,2020-03-31 00:00:00,5.55,KST
Q4 2019,,,,,,,,,,,,,,,,,KST,2019-12-31 00:00:00,4.74,KST
